% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct
220	1	39	2	0	18	201	1	0	1
220	1	36	5	0	6	75	0	1	1
220	1	38	8	0	0	19	0	1	1
220	1	46	10	0	0	19	0	1	1
220	1	41	11	0	28	469	1	0	0
220	1	50	17	0	28	469	1	0	0
220	1	35	18	0	28	469	1	0	0
220	1	48	19	0	28	469	1	0	0
220	1	37	20	0	28	469	1	0	1
221	3	13	9	0	4	225	0	1	0
221	3	12	10	0	28	935	1	0	0
221	3	16	28	0	28	935	1	0	0
221	4	23	2	0	10	217	1	0	1
221	4	25	3	0	2	59	0	1	1
221	4	28	5	0	18	453	1	0	1
221	4	29	6	0	10	217	0	1	1
221	4	24	7	0	14	357	0	1	1
221	4	22	8	0	2	59	0	1	1
221	1	47	1	0	10	97	0	1	0
221	1	39	2	0	18	201	1	0	1
221	1	36	5	0	6	63	0	1	1
221	1	38	8	0	0	15	0	1	1
221	1	41	11	0	28	469	1	0	0
221	1	33	12	0	20	249	1	0	1
221	1	32	15	0	28	469	1	0	0
221	1	34	16	0	28	469	1	0	0
221	1	50	17	0	28	469	1	0	0
221	1	35	18	0	28	469	1	0	0
221	1	48	19	0	28	469	1	0	0
221	1	37	20	0	28	469	1	0	1
222	4	23	2	0	4	79	0	1	1
222	4	25	3	0	6	153	0	1	1
222	4	29	6	0	0	41	0	1	1
222	4	24	7	0	6	153	0	1	1
222	4	22	8	0	8	193	1	0	1
222	4	27	9	0	0	41	0	1	1
222	1	39	2	0	18	241	1	0	1
222	1	36	5	0	4	69	0	1	1
222	1	46	10	0	0	19	1	0	1
222	1	33	12	0	20	293	1	0	1
222	1	35	18	0	28	549	1	0	1
222	1	37	20	0	28	549	1	0	1
223	4	23	2	0	8	209	0	1	1
223	4	25	3	0	6	153	0	1	1
223	4	29	6	0	0	41	0	1	1
223	4	24	7	0	6	153	0	1	1
223	4	27	9	0	0	41	0	1	1
223	4	21	12	0	0	41	0	1	0
223	1	39	2	0	18	241	1	0	1
223	1	36	5	0	4	61	0	1	1
223	1	46	10	0	0	22	0	1	1
223	1	33	12	0	20	293	1	0	1
223	1	32	15	0	28	549	1	0	0
223	1	34	16	0	28	549	1	0	0
223	1	35	18	0	28	549	1	0	1
223	1	37	20	0	28	549	1	0	1
224	4	23	2	0	4	105	0	1	1
224	4	25	3	0	22	693	0	1	1
224	4	29	6	0	2	65	0	1	1
224	4	24	7	0	6	153	0	1	1
224	4	22	8	0	2	65	0	1	1
224	4	27	9	0	28	1095	0	1	1
224	4	21	12	0	0	41	0	1	1
224	1	39	2	0	10	217	0	1	1
224	1	36	5	0	4	97	0	1	1
224	1	38	8	0	0	36	0	1	1
224	1	46	10	0	0	36	0	1	1
225	4	23	2	0	12	349	0	1	1
225	4	29	6	0	0	47	0	1	1
225	4	24	7	0	6	185	0	1	1
225	4	22	8	0	2	77	0	1	1
225	4	27	9	0	2	77	0	1	1
225	1	39	2	0	18	373	1	0	1
225	1	36	5	0	6	129	0	1	1
225	1	38	8	0	0	32	0	1	1
225	1	46	10	0	0	32	0	1	1
225	1	33	12	0	20	453	1	0	1
226	4	29	6	0	0	67	0	1	1
226	4	22	8	0	4	177	0	1	1
226	4	27	9	0	2	109	0	1	1
226	1	39	2	0	18	201	0	1	1
226	1	36	5	0	10	97	0	1	1
226	1	38	8	0	0	15	0	1	1
226	1	46	10	0	0	15	0	1	1
226	1	41	11	0	28	469	1	0	0
226	1	40	13	0	28	469	1	0	0
226	1	44	14	0	28	469	1	0	0
226	1	32	15	0	28	469	1	0	0
226	1	34	16	0	28	469	1	0	0
226	1	50	17	0	28	469	1	0	0
226	1	35	18	0	28	469	1	0	0
226	1	48	19	0	28	469	1	0	0
227	4	29	6	0	0	85	0	1	1
227	4	27	9	0	2	137	0	1	1
227	4	21	12	0	0	85	0	1	1
227	1	36	5	0	8	137	0	1	1
227	1	38	8	0	0	26	0	1	1
227	1	46	10	0	0	26	0	1	1
227	1	41	11	0	28	469	1	0	0
227	1	50	17	0	28	469	1	0	0
227	1	35	18	0	28	469	1	0	0
227	1	48	19	0	28	469	1	0	0
228	3	12	10	0	28	935	1	0	1
228	4	29	6	0	0	85	0	1	1
228	4	27	9	0	2	137	0	1	0
228	4	21	12	0	0	85	0	1	1
228	1	36	5	0	4	79	0	1	1
228	1	38	8	0	0	28	0	1	1
228	1	46	10	0	0	28	0	1	1
228	1	41	11	0	28	469	1	0	0
228	1	32	15	0	28	469	1	0	1
228	1	34	16	0	28	469	1	0	1
229	4	29	6	0	0	85	0	1	1
229	4	27	9	0	2	137	0	1	1
229	4	21	12	0	0	85	0	1	0
229	1	36	5	0	4	105	0	1	1
229	1	38	8	0	0	41	0	1	1
229	1	46	10	0	0	41	0	1	1
230	4	29	6	0	0	113	0	1	1
230	1	36	5	0	4	87	0	1	1
230	1	38	8	0	0	32	0	1	1
230	1	46	10	0	0	32	0	1	1
230	1	32	15	0	28	549	1	0	0
230	1	34	16	0	28	549	1	0	0
231	4	29	6	0	0	113	0	1	1
231	4	21	12	0	6	437	0	1	1
231	1	36	5	0	4	105	0	1	1
231	1	38	8	0	0	41	0	1	1
231	1	46	10	0	0	41	0	1	1
232	2	4	3	0	14	3182	0	1	1
232	4	29	6	0	14	1063	0	1	1
232	4	21	12	0	6	437	0	1	1
232	1	36	5	0	4	105	0	1	1
232	1	38	8	0	0	41	0	1	1
232	1	46	10	0	0	41	0	1	1
233	2	7	7	0	8	1764	0	1	1
233	1	36	5	0	12	149	0	1	1
233	1	38	8	0	0	19	0	1	1
233	1	46	10	0	0	19	0	1	1
233	1	41	11	0	28	469	1	0	0
233	1	40	13	0	28	469	1	0	0
233	1	44	14	0	28	469	1	0	0
233	1	32	15	0	28	469	1	0	0
233	1	34	16	0	28	469	1	0	0
233	1	50	17	0	28	469	1	0	0
233	1	35	18	0	28	469	1	0	0
233	1	48	19	0	28	469	1	0	0
234	1	36	5	0	14	253	0	1	1
234	1	38	8	0	4	69	0	1	1
234	1	46	10	0	2	41	0	1	1
234	1	41	11	0	28	469	1	0	1
234	1	50	17	0	28	469	1	0	1
234	1	35	18	0	28	469	1	0	1
234	1	48	19	0	28	469	1	0	1
235	1	38	8	0	0	41	0	1	1
235	1	46	10	0	2	65	0	1	1
235	1	41	11	0	28	469	1	0	1
236	1	38	8	0	0	47	0	1	1
236	1	46	10	0	0	47	0	1	1
237	1	38	8	0	4	97	0	1	1
237	1	46	10	0	2	59	0	1	1
237	1	32	15	0	28	549	1	0	1
237	1	34	16	0	28	549	1	0	1
238	3	15	4	0	10	389	0	1	1
238	3	14	7	0	18	807	0	1	1
238	3	16	28	0	8	349	0	1	0
238	1	38	8	0	0	47	0	1	1
238	1	46	10	0	2	77	0	1	0
239	1	38	8	0	0	47	0	1	1
240	1	38	8	0	0	47	0	1	1
241	1	38	8	0	0	47	0	1	1
242	1	38	8	0	0	47	0	1	1
243	1	38	8	0	28	1287	0	1	1
243	1	46	10	0	28	1287	0	1	1
244	3	16	28	0	8	437	0	1	1
244	4	22	8	0	8	871	0	1	1
245	1	46	10	0	2	77	1	0	1
247	4	27	9	0	2	277	0	1	1
250	3	15	4	0	10	501	0	1	1
250	4	21	12	0	6	645	0	1	1
252	3	16	28	0	4	293	0	1	1
255	3	13	9	0	4	293	0	1	0
255	3	16	28	0	4	293	0	1	1
259	3	13	9	0	4	293	0	1	1
259	3	16	28	0	28	3062	0	1	1
261	3	13	9	0	4	453	0	1	1
279	3	13	9	0	28	4587	0	1	1
312	2	2	1	0	14	357	0	1	1
312	2	4	3	0	14	357	0	1	1
312	2	1	5	0	14	357	0	1	1
312	2	3	6	0	14	357	0	1	1
312	2	7	7	0	10	217	0	1	1
312	2	8	8	0	14	357	0	1	1
312	2	9	9	0	12	277	0	1	1
312	2	5	21	0	28	1031	0	1	0
312	2	6	28	0	8	193	0	1	0
312	3	20	3	0	8	173	0	1	1
312	3	15	4	0	10	193	0	1	1
312	3	14	7	0	8	173	0	1	1
312	3	13	9	0	4	87	0	1	1
312	3	12	10	0	12	253	0	1	0
312	3	18	24	0	28	935	0	1	0
312	3	16	28	0	8	173	0	1	0
312	3	19	37	0	28	935	0	1	0
312	3	17	42	0	28	935	0	1	0
312	4	23	2	0	10	217	0	1	0
312	4	25	3	0	6	141	0	1	1
312	4	28	5	0	18	453	0	1	1
312	4	29	6	0	0	36	0	1	1
312	4	24	7	0	6	141	0	1	1
312	4	22	8	0	8	193	0	1	1
312	4	27	9	0	2	59	0	1	1
312	4	21	12	0	6	141	0	1	0
312	1	47	1	0	10	97	0	1	1
312	1	39	2	0	18	201	0	1	0
312	1	36	5	0	6	63	0	1	1
312	1	38	8	0	0	15	0	1	1
312	1	46	10	0	0	15	0	1	1
312	1	41	11	0	28	469	0	1	0
312	1	33	12	0	20	249	0	1	1
312	1	40	13	0	28	469	0	1	0
312	1	44	14	0	28	469	0	1	0
312	1	32	15	0	28	469	0	1	0
312	1	34	16	0	28	469	0	1	0
312	1	50	17	0	28	469	0	1	0
312	1	35	18	0	28	469	0	1	0
312	1	48	19	0	28	469	0	1	0
312	1	37	20	0	28	469	0	1	0
313	2	2	1	0	14	357	0	1	1
313	2	4	3	0	14	357	0	1	1
313	2	1	5	0	14	357	0	1	1
313	2	3	6	0	14	357	0	1	1
313	2	7	7	0	10	217	0	1	1
313	2	8	8	0	14	357	0	1	0
313	2	9	9	0	12	277	0	1	1
313	2	5	21	0	28	1031	0	1	0
313	2	6	28	0	8	193	0	1	0
313	3	20	3	0	8	173	0	1	1
313	3	15	4	0	10	193	0	1	0
313	3	14	7	0	8	173	0	1	1
313	3	13	9	0	4	87	0	1	0
313	3	12	10	0	12	253	0	1	0
313	3	18	24	0	28	935	0	1	0
313	3	16	28	0	8	173	0	1	0
313	3	19	37	0	28	935	0	1	0
313	3	17	42	0	28	935	0	1	0
313	4	23	2	0	10	217	0	1	1
313	4	25	3	0	6	141	0	1	1
313	4	28	5	0	18	453	0	1	1
313	4	29	6	0	0	36	0	1	1
313	4	24	7	0	6	141	0	1	1
313	4	22	8	0	8	193	0	1	1
313	4	27	9	0	2	59	0	1	1
313	4	21	12	0	6	141	0	1	1
313	1	47	1	0	10	97	0	1	1
313	1	39	2	0	18	201	0	1	1
313	1	36	5	0	6	63	0	1	1
313	1	38	8	0	0	15	0	1	1
313	1	46	10	0	0	15	0	1	0
313	1	41	11	0	28	469	0	1	0
313	1	33	12	0	20	249	0	1	1
313	1	40	13	0	28	469	0	1	0
313	1	44	14	0	28	469	0	1	0
313	1	32	15	0	28	469	0	1	0
313	1	34	16	0	28	469	0	1	0
313	1	50	17	0	28	469	0	1	0
313	1	35	18	0	28	469	0	1	0
313	1	48	19	0	28	469	0	1	0
313	1	37	20	0	28	469	0	1	0
314	2	2	1	0	14	357	0	1	1
314	2	4	3	0	14	357	0	1	1
314	2	1	5	0	14	357	0	1	1
314	2	3	6	0	14	357	0	1	1
314	2	7	7	0	10	217	0	1	1
314	2	8	8	0	14	357	0	1	1
314	2	9	9	0	12	277	0	1	1
314	2	5	21	0	28	1031	0	1	0
314	2	6	28	0	8	193	0	1	0
314	3	20	3	0	8	173	0	1	1
314	3	15	4	0	10	193	0	1	1
314	3	14	7	0	8	173	0	1	0
314	3	13	9	0	4	87	0	1	1
314	3	12	10	0	12	253	0	1	0
314	3	18	24	0	28	935	0	1	0
314	3	16	28	0	8	173	0	1	0
314	3	19	37	0	28	935	0	1	0
314	3	17	42	0	28	935	0	1	0
314	4	23	2	0	10	217	0	1	1
314	4	25	3	0	6	141	0	1	1
314	4	28	5	0	18	453	0	1	1
314	4	29	6	0	0	36	0	1	1
314	4	24	7	0	6	141	0	1	1
314	4	22	8	0	8	193	0	1	0
314	4	27	9	0	2	59	0	1	1
314	4	21	12	0	6	141	0	1	0
314	1	47	1	0	10	97	0	1	1
314	1	39	2	0	18	201	0	1	0
314	1	36	5	0	6	63	0	1	1
314	1	38	8	0	0	15	0	1	1
314	1	46	10	0	0	15	0	1	1
314	1	41	11	0	28	469	0	1	0
314	1	33	12	0	20	249	0	1	1
314	1	40	13	0	28	469	0	1	0
314	1	44	14	0	28	469	0	1	0
314	1	32	15	0	28	469	0	1	0
314	1	34	16	0	28	469	0	1	0
314	1	50	17	0	28	469	0	1	0
314	1	35	18	0	28	469	0	1	0
314	1	48	19	0	28	469	0	1	0
314	1	37	20	0	28	469	0	1	0
315	2	2	1	0	14	389	0	1	0
315	2	4	3	0	14	389	0	1	0
315	2	1	5	0	14	389	0	1	1
315	2	3	6	0	14	389	0	1	0
315	2	7	7	0	10	233	0	1	1
315	2	8	8	0	14	389	0	1	1
315	2	9	9	0	12	301	0	1	1
315	2	6	28	0	8	209	0	1	0
315	3	20	3	0	8	173	0	1	1
315	3	15	4	0	10	193	0	1	1
315	3	14	7	0	8	173	0	1	1
315	3	13	9	0	4	87	0	1	1
315	3	12	10	0	12	253	0	1	0
315	3	18	24	0	28	935	0	1	0
315	3	16	28	0	8	173	0	1	0
315	3	19	37	0	28	935	0	1	0
315	3	17	42	0	28	935	0	1	0
315	4	23	2	0	10	217	0	1	0
315	4	25	3	0	6	141	0	1	1
315	4	28	5	0	18	453	0	1	1
315	4	29	6	0	0	36	0	1	1
315	4	24	7	0	6	141	0	1	1
315	4	22	8	0	8	193	0	1	1
315	4	27	9	0	2	59	0	1	0
315	4	21	12	0	6	141	0	1	0
315	1	47	1	0	10	117	0	1	1
315	1	39	2	0	18	241	0	1	0
315	1	36	5	0	6	75	0	1	1
315	1	38	8	0	0	19	0	1	1
315	1	46	10	0	0	19	0	1	1
315	1	33	12	0	20	293	0	1	1
315	1	40	13	0	28	549	0	1	0
315	1	32	15	0	28	549	0	1	0
315	1	34	16	0	28	549	0	1	0
315	1	35	18	0	28	549	0	1	0
315	1	37	20	0	28	549	0	1	1
316	2	1	5	0	14	807	0	1	1
316	2	7	7	0	10	501	0	1	0
316	2	9	9	0	12	621	0	1	0
316	2	6	28	0	8	437	0	1	0
316	3	20	3	0	8	173	0	1	1
316	3	15	4	0	10	193	0	1	1
316	3	14	7	0	8	173	0	1	1
316	3	13	9	0	4	87	0	1	0
316	3	12	10	0	12	253	0	1	0
316	3	18	24	0	28	935	0	1	0
316	3	16	28	0	8	173	0	1	0
316	3	19	37	0	28	935	0	1	0
316	3	17	42	0	28	935	0	1	0
316	4	23	2	0	10	217	0	1	1
316	4	25	3	0	6	141	0	1	1
316	4	28	5	0	18	453	0	1	1
316	4	29	6	0	0	36	0	1	1
316	4	24	7	0	6	141	0	1	1
316	4	22	8	0	8	193	0	1	1
316	4	27	9	0	2	59	0	1	1
316	4	21	12	0	6	141	0	1	0
316	1	47	1	0	10	117	0	1	1
316	1	39	2	0	18	241	0	1	0
316	1	36	5	0	6	75	0	1	1
316	1	38	8	0	0	19	0	1	1
316	1	46	10	0	0	19	0	1	1
316	1	33	12	0	20	293	0	1	1
316	1	40	13	0	28	549	0	1	0
316	1	32	15	0	28	549	0	1	0
316	1	34	16	0	28	549	0	1	0
316	1	35	18	0	28	549	0	1	0
316	1	37	20	0	28	549	0	1	0
317	3	20	3	0	8	173	0	1	1
317	3	15	4	0	10	193	0	1	1
317	3	14	7	0	8	173	0	1	1
317	3	13	9	0	4	87	0	1	1
317	3	12	10	0	12	253	0	1	0
317	3	18	24	0	28	935	0	1	0
317	3	16	28	0	8	173	0	1	1
317	3	19	37	0	28	935	0	1	0
317	3	17	42	0	28	935	0	1	0
317	4	23	2	0	10	233	0	1	1
317	4	25	3	0	6	153	0	1	1
317	4	29	6	0	0	41	0	1	0
317	4	24	7	0	6	153	0	1	1
317	4	22	8	0	8	209	0	1	1
317	4	27	9	0	2	65	0	1	1
317	4	21	12	0	6	153	0	1	1
317	1	47	1	0	10	177	0	1	1
317	1	39	2	0	18	373	0	1	1
317	1	36	5	0	6	117	0	1	1
317	1	38	8	0	0	28	0	1	1
317	1	46	10	0	0	28	0	1	1
317	1	33	12	0	20	453	0	1	1
318	3	20	3	0	8	209	0	1	1
318	3	15	4	0	10	233	0	1	1
318	3	14	7	0	8	209	0	1	0
318	3	13	9	0	4	105	0	1	1
318	3	12	10	0	12	301	0	1	0
318	3	18	24	0	28	1095	0	1	0
318	3	16	28	0	8	209	0	1	0
318	4	23	2	0	10	233	0	1	1
318	4	25	3	0	6	153	0	1	1
318	4	29	6	0	0	41	0	1	1
318	4	24	7	0	6	153	0	1	1
318	4	22	8	0	8	209	0	1	1
318	4	27	9	0	2	65	0	1	1
318	4	21	12	0	6	153	0	1	0
318	1	47	1	0	10	177	0	1	1
318	1	39	2	0	18	373	0	1	0
318	1	36	5	0	6	117	0	1	1
318	1	38	8	0	0	28	0	1	1
318	1	46	10	0	0	28	0	1	1
318	1	33	12	0	20	453	0	1	1
319	3	20	3	0	8	241	0	1	1
319	3	15	4	0	10	277	0	1	0
319	3	14	7	0	8	241	0	1	1
319	3	13	9	0	4	125	0	1	0
319	3	12	10	0	12	253	1	0	1
319	4	25	3	0	6	153	0	1	1
319	4	29	6	0	0	41	0	1	1
319	4	24	7	0	6	153	0	1	1
319	4	22	8	0	8	209	0	1	1
319	4	27	9	0	2	65	0	1	1
319	4	21	12	0	6	141	1	0	0
319	1	47	1	0	10	97	0	1	1
319	1	39	2	0	18	201	1	0	1
319	1	36	5	0	6	63	0	1	1
319	1	41	11	0	28	469	1	0	0
319	1	44	14	0	28	469	1	0	0
319	1	32	15	0	28	469	1	0	0
319	1	34	16	0	28	469	1	0	0
319	1	50	17	0	28	469	1	0	0
319	1	35	18	0	28	469	1	0	0
319	1	48	19	0	28	469	1	0	1
319	1	37	20	0	28	469	1	0	1
320	3	20	3	0	8	241	0	1	1
320	3	15	4	0	10	277	0	1	0
320	3	14	7	0	8	241	0	1	1
320	4	23	2	0	10	233	0	1	1
320	4	25	3	0	6	153	0	1	1
320	4	29	6	0	0	41	0	1	0
320	4	24	7	0	6	153	0	1	1
320	4	22	8	0	8	209	0	1	1
320	4	27	9	0	0	41	0	1	1
320	4	21	12	0	4	105	0	1	1
320	1	47	1	0	10	177	0	1	1
320	1	39	2	0	18	373	0	1	0
320	1	36	5	0	6	117	0	1	1
320	1	38	8	0	0	28	0	1	1
320	1	46	10	0	0	15	1	0	1
320	1	37	20	0	28	469	1	0	1
321	3	20	3	0	8	241	0	1	1
321	3	15	4	0	10	277	0	1	1
321	3	13	9	0	2	77	0	1	1
321	4	23	2	0	10	233	0	1	1
321	4	25	3	0	6	153	0	1	1
321	4	29	6	0	0	41	0	1	1
321	4	24	7	0	6	153	0	1	1
321	4	27	9	0	2	65	0	1	1
321	4	21	12	0	6	141	1	0	1
321	1	39	2	0	18	201	1	0	1
321	1	36	5	0	6	89	0	1	1
321	1	46	10	0	0	22	0	1	1
321	1	40	13	0	28	469	1	0	0
321	1	44	14	0	28	469	1	0	0
321	1	32	15	0	28	469	1	0	0
321	1	34	16	0	28	469	1	0	0
321	1	37	20	0	28	469	1	0	1
322	3	20	3	0	8	277	0	1	1
322	3	14	7	0	8	277	0	1	0
322	3	13	9	0	4	141	0	1	1
322	3	12	10	0	12	253	1	0	0
322	4	23	2	0	10	217	1	0	1
322	4	25	3	0	6	153	0	1	1
322	4	29	6	0	0	41	0	1	0
322	4	24	7	0	6	153	0	1	1
322	4	22	8	0	8	209	0	1	1
322	1	39	2	0	18	241	1	0	1
322	1	36	5	0	4	61	0	1	1
322	1	40	13	0	28	549	1	0	1
322	1	32	15	0	28	549	1	0	0
322	1	34	16	0	28	549	1	0	0
322	1	35	18	0	28	549	1	0	0
323	3	14	7	0	8	349	0	1	1
323	4	23	2	0	10	233	0	1	1
323	4	25	3	0	6	153	0	1	1
323	4	29	6	0	0	41	0	1	1
323	4	24	7	0	6	153	0	1	1
323	4	22	8	0	8	209	0	1	1
323	4	27	9	0	2	65	0	1	0
323	4	21	12	0	6	153	0	1	1
323	1	39	2	0	18	241	1	0	1
323	1	36	5	0	4	61	0	1	1
323	1	38	8	0	0	22	0	1	1
323	1	46	10	0	0	22	0	1	1
323	1	40	13	0	28	549	1	0	0
323	1	32	15	0	28	549	1	0	0
323	1	34	16	0	28	549	1	0	0
323	1	35	18	0	28	549	1	0	0
323	1	37	20	0	28	549	1	0	1
324	3	13	9	0	4	177	0	1	0
324	3	12	10	0	12	501	0	1	0
324	3	18	24	0	28	935	1	0	0
324	3	16	28	0	8	349	0	1	0
324	4	25	3	0	6	209	0	1	1
324	4	29	6	0	0	53	0	1	1
324	4	24	7	0	6	209	0	1	1
324	4	27	9	0	0	53	0	1	1
324	4	21	12	0	6	209	0	1	0
324	1	36	5	0	6	153	0	1	1
324	1	38	8	0	0	41	0	1	1
324	1	46	10	0	0	41	0	1	1
325	4	25	3	0	6	209	0	1	1
325	4	29	6	0	0	53	0	1	1
325	4	24	7	0	6	209	0	1	1
325	4	27	9	0	0	53	0	1	1
325	4	21	12	0	6	209	0	1	0
325	1	39	2	0	18	373	1	0	1
325	1	36	5	0	4	97	0	1	1
325	1	38	8	0	0	36	0	1	1
325	1	46	10	0	0	36	0	1	1
326	4	29	6	0	0	85	0	1	1
326	4	27	9	0	0	85	0	1	0
326	1	36	5	0	8	121	0	1	1
326	1	38	8	0	4	61	0	1	1
326	1	46	10	0	0	22	0	1	1
326	1	41	11	0	28	469	1	0	1
326	1	44	14	0	28	469	1	0	0
326	1	32	15	0	28	469	1	0	0
326	1	34	16	0	28	469	1	0	0
326	1	35	18	0	28	469	1	0	1
327	4	27	9	0	0	85	0	1	1
327	4	21	12	0	0	85	0	1	0
327	1	39	2	0	18	373	1	0	1
327	1	36	5	0	4	97	0	1	1
327	1	38	8	0	0	36	0	1	1
327	1	46	10	0	0	36	0	1	1
328	4	29	6	0	0	85	0	1	1
328	4	27	9	0	0	85	0	1	0
328	4	21	12	0	0	85	0	1	1
328	1	36	5	0	4	69	0	1	1
328	1	38	8	0	4	69	0	1	1
328	1	46	10	0	0	26	0	1	1
328	1	40	13	0	28	469	1	0	0
328	1	44	14	0	28	469	1	0	0
328	1	32	15	0	28	469	1	0	0
328	1	34	16	0	28	469	1	0	0
329	3	13	9	0	4	293	0	1	1
329	4	27	9	0	0	85	0	1	1
329	4	21	12	0	0	85	0	1	1
329	1	36	5	0	6	117	0	1	1
329	1	38	8	0	4	79	0	1	1
329	1	46	10	0	0	28	0	1	1
329	1	32	15	0	28	549	1	0	1
329	1	34	16	0	28	549	1	0	1
329	1	35	18	0	28	549	1	0	0
330	4	21	12	0	0	85	0	1	1
330	1	36	5	0	6	129	0	1	1
330	1	38	8	0	0	32	0	1	1
330	1	46	10	0	0	32	0	1	1
330	1	40	13	0	28	549	1	0	1
330	1	35	18	0	28	549	1	0	1
331	3	12	10	0	12	501	1	0	1
331	1	36	5	0	6	153	0	1	1
331	1	38	8	0	2	65	0	1	1
332	4	29	6	0	0	85	0	1	1
332	4	27	9	0	0	85	0	1	1
332	1	36	5	0	6	153	0	1	1
332	1	38	8	0	2	65	0	1	1
332	1	46	10	0	0	41	0	1	1
333	2	7	7	0	10	1980	0	1	1
333	4	29	6	0	14	807	0	1	1
333	1	36	5	0	6	117	0	1	1
333	1	38	8	0	4	79	0	1	1
333	1	46	10	0	0	28	0	1	1
333	1	44	14	0	28	469	1	0	0
333	1	32	15	0	28	469	1	0	0
333	1	34	16	0	28	469	1	0	0
334	4	29	6	0	14	807	0	1	1
334	4	27	9	0	10	501	0	1	1
334	1	36	5	0	6	153	0	1	0
334	1	38	8	0	0	41	0	1	1
334	1	46	10	0	0	41	0	1	1
335	3	13	9	0	4	225	0	1	1
335	4	27	9	0	2	185	0	1	1
335	4	21	12	0	0	113	0	1	1
335	1	38	8	0	0	28	0	1	1
335	1	46	10	0	0	28	0	1	1
335	1	40	13	0	28	469	1	0	0
335	1	44	14	0	28	469	1	0	0
335	1	32	15	0	28	469	1	0	0
335	1	34	16	0	28	469	1	0	0
336	4	27	9	0	2	185	0	1	1
336	4	21	12	0	0	113	0	1	1
336	1	38	8	0	0	41	0	1	1
336	1	46	10	0	0	41	0	1	1
336	1	35	18	0	28	549	1	0	0
337	4	27	9	0	2	277	0	1	1
337	1	38	8	0	0	47	0	1	1
337	1	46	10	0	0	47	0	1	1
338	1	38	8	0	0	47	0	1	1
338	1	46	10	0	0	47	0	1	1
339	1	38	8	0	0	47	0	1	1
339	1	46	10	0	0	47	0	1	1
340	3	15	4	0	10	501	0	1	1
340	1	38	8	0	0	47	0	1	1
341	3	14	7	0	8	437	0	1	1
341	3	18	24	0	28	2292	0	1	0
341	4	23	2	0	10	645	0	1	1
341	4	22	8	0	8	573	0	1	1
341	1	38	8	0	0	47	0	1	1
342	1	38	8	0	0	47	0	1	1
342	1	46	10	0	0	47	0	1	1
343	3	12	10	0	10	501	0	1	1
343	3	18	24	0	28	2292	0	1	0
343	1	38	8	0	0	47	0	1	1
343	1	46	10	0	0	47	0	1	1
344	1	38	8	0	28	1287	0	1	1
344	1	46	10	0	2	77	0	1	1
345	1	46	10	0	0	53	0	1	1
346	1	46	10	0	0	53	0	1	1
347	1	46	10	0	0	53	0	1	1
348	1	46	10	0	0	53	0	1	1
349	1	46	10	0	0	53	0	1	1
353	3	13	9	0	4	293	0	1	1
355	4	27	9	0	28	3062	0	1	1
355	4	21	12	0	6	437	0	1	0
356	3	13	9	0	4	225	0	1	1
356	3	18	24	0	28	2292	0	1	0
356	3	16	28	0	8	437	0	1	0
358	3	15	4	0	10	645	0	1	1
358	3	16	28	0	8	573	0	1	1
361	3	12	10	0	10	999	0	1	1
379	4	21	12	0	6	645	0	1	1
392	3	16	28	0	8	871	0	1	1
397	3	16	28	0	8	871	0	1	1
404	3	13	9	0	4	453	0	1	1
407	4	21	12	0	28	4587	0	1	1
412	2	2	1	0	14	357	0	1	1
412	2	4	3	0	14	357	0	1	1
412	2	1	5	0	12	277	0	1	1
412	2	3	6	0	12	277	0	1	1
412	2	7	7	0	10	217	0	1	1
412	2	8	8	0	14	357	0	1	1
412	2	9	9	0	12	277	0	1	1
412	2	5	21	0	28	1031	0	1	0
412	2	6	28	0	8	193	0	1	0
412	3	20	3	0	8	173	0	1	1
412	3	15	4	0	10	193	0	1	1
412	3	14	7	0	8	173	0	1	1
412	3	13	9	0	28	935	0	1	0
412	3	12	10	0	12	253	0	1	0
412	3	18	24	0	28	935	0	1	0
412	3	16	28	0	28	935	0	1	0
412	3	19	37	0	28	935	0	1	0
412	3	17	42	0	28	935	0	1	0
412	4	23	2	0	10	217	0	1	1
412	4	25	3	0	6	141	0	1	1
412	4	28	5	0	18	453	0	1	1
412	4	29	6	0	0	36	0	1	1
412	4	24	7	0	6	141	0	1	1
412	4	22	8	0	8	193	0	1	1
412	4	27	9	0	2	59	0	1	1
412	4	21	12	0	28	1031	0	1	0
412	1	47	1	0	10	97	0	1	1
412	1	39	2	0	18	201	0	1	1
412	1	36	5	0	6	63	0	1	1
412	1	38	8	0	0	15	0	1	1
412	1	46	10	0	0	15	0	1	0
412	1	41	11	0	28	469	0	1	0
412	1	33	12	0	20	249	0	1	1
412	1	40	13	0	28	469	0	1	0
412	1	44	14	0	28	469	0	1	0
412	1	32	15	0	28	469	0	1	0
412	1	34	16	0	28	469	0	1	0
412	1	50	17	0	28	469	0	1	0
412	1	35	18	0	28	469	0	1	0
412	1	48	19	0	28	469	0	1	0
412	1	37	20	0	28	469	0	1	0
413	2	2	1	0	14	357	0	1	1
413	2	4	3	0	14	357	0	1	1
413	2	1	5	0	12	277	0	1	1
413	2	3	6	0	12	277	0	1	0
413	2	7	7	0	10	217	0	1	1
413	2	8	8	0	14	357	0	1	1
413	2	9	9	0	12	277	0	1	1
413	2	5	21	0	28	1031	0	1	0
413	2	6	28	0	8	193	0	1	0
413	3	20	3	0	8	173	0	1	1
413	3	15	4	0	10	193	0	1	1
