% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
12.416	1	31	1242	7	4	12	2481	0	0
12.417	1	40	1242	8	13	20	4904	0	0
12.418	1	32	1242	9	15	22	5861	0	0
12.419	1	50	1242	10	17	14	3182	0	0
12.42	1	48	1243	1	19	14	3182	0	0
12.421	1	41	1243	2	11	18	4107	0	0
12.422	1	7	1243	3	30	20	4904	0	0
12.423	1	42	1243	4	9	14	3182	0	0
12.424	1	6	1243	5	27	12	2481	0	0
12.425	1	15	1243	6	32	12	2481	0	0
12.426	1	22	1243	7	35	12	2481	0	0
12.427	1	10	1243	8	28	14	3182	0	0
12.428	1	36	1243	9	5	28	9422	0	0
12.429	1	5	1243	10	21	10	1980	0	0
12.43	1	35	1244	1	18	20	4904	0	0
12.431	1	39	1244	2	2	20	4904	0	0
12.432	1	37	1244	3	20	26	7708	0	0
12.433	1	34	1244	4	16	14	3182	0	0
12.434	1	33	1244	5	12	28	9422	0	0
12.435	1	19	1244	6	26	18	4107	0	0
12.436	1	38	1244	7	8	20	4904	0	0
12.437	1	44	1244	8	14	8	1764	0	0
12.438	1	45	1244	9	6	8	1764	0	0
12.439	1	12	1244	10	31	8	1764	0	0
12.44	1	49	1245	1	3	8	1764	0	0
12.441	1	25	1245	2	37	8	1764	0	0
12.503	1	2	1251	4	34	20	4904	0	0
12.504	1	18	1251	5	25	16	3822	0	0
12.505	1	16	1251	6	23	12	2481	0	0
12.506	1	20	1251	7	38	18	4107	0	0
12.507	1	4	1251	8	39	12	2481	0	0
12.508	1	13	1251	9	33	12	2481	0	0
12.509	1	11	1251	10	22	12	2481	0	0
12.51	1	17	1252	1	24	28	9422	0	0
12.511	1	30	1252	2	29	12	2481	0	0
12.512	1	47	1252	3	1	26	7708	0	0
12.513	1	43	1252	4	7	18	4107	0	0
12.514	1	26	1252	5	36	12	2481	0	0
12.515	1	46	1252	6	10	14	3182	0	0
12.516	1	31	1252	7	4	12	2481	0	0
12.517	1	40	1252	8	13	20	4904	0	0
12.518	1	32	1252	9	15	22	5861	0	0
12.519	1	50	1252	10	17	14	3182	0	0
12.52	1	48	1253	1	19	14	3182	0	0
12.521	1	41	1253	2	11	18	4107	0	0
12.522	1	42	1253	3	9	14	3182	0	0
12.523	1	6	1253	4	27	12	2481	0	0
12.524	1	15	1253	5	32	12	2481	0	0
12.525	1	22	1253	6	35	12	2481	0	0
12.526	1	10	1253	7	28	14	3182	0	0
12.527	1	36	1253	8	5	28	9422	0	0
12.528	1	35	1253	9	18	20	4904	0	0
12.529	1	5	1253	10	21	10	1980	0	0
12.53	1	39	1254	1	2	20	4904	0	0
12.531	1	37	1254	2	20	26	7708	0	0
12.532	1	34	1254	3	16	14	3182	0	0
12.533	1	33	1254	4	12	28	9422	0	0
12.534	1	19	1254	5	26	18	4107	0	0
12.535	1	38	1254	6	8	20	4904	0	0
12.536	1	7	1254	7	30	18	4107	0	0
12.537	1	44	1254	8	14	8	1764	0	0
12.538	1	45	1254	9	6	8	1764	0	0
12.539	1	12	1254	10	31	8	1764	0	0
12.54	1	49	1255	1	3	8	1764	0	0
12.541	1	25	1255	2	37	8	1764	0	0
12.603	1	2	1261	4	34	20	4904	0	0
12.604	1	18	1261	5	25	16	3822	0	0
12.605	1	16	1261	6	23	12	2481	0	0
12.606	1	20	1261	7	38	18	4107	0	0
12.607	1	4	1261	8	39	12	2481	0	0
12.608	1	13	1261	9	33	12	2481	0	0
12.609	1	17	1261	10	24	28	9422	0	0
12.61	1	11	1262	1	22	12	2481	0	0
12.611	1	30	1262	2	29	12	2481	0	0
12.612	1	47	1262	3	1	26	7708	0	0
12.613	1	43	1262	4	7	18	4107	0	0
12.614	1	26	1262	5	36	12	2481	0	0
12.615	1	46	1262	6	10	14	3182	0	0
12.616	1	31	1262	7	4	12	2481	0	0
12.617	1	40	1262	8	13	20	4904	0	0
12.618	1	32	1262	9	15	22	5861	0	0
12.619	1	50	1262	10	17	14	3182	0	0
12.62	1	48	1263	1	19	14	3182	0	0
12.621	1	41	1263	2	11	18	4107	0	0
12.622	1	42	1263	3	9	14	3182	0	0
12.623	1	6	1263	4	27	12	2481	0	0
12.624	1	15	1263	5	32	12	2481	0	0
12.625	1	22	1263	6	35	12	2481	0	0
12.626	1	10	1263	7	28	14	3182	0	0
12.627	1	36	1263	8	5	28	9422	0	0
12.628	1	35	1263	9	18	20	4904	0	0
12.629	1	5	1263	10	21	10	1980	0	0
12.63	1	39	1264	1	2	20	4904	0	0
12.631	1	37	1264	2	20	26	7708	0	0
12.632	1	34	1264	3	16	14	3182	0	0
12.633	1	33	1264	4	12	28	9422	0	0
12.634	1	19	1264	5	26	18	4107	0	0
12.635	1	38	1264	6	8	20	4904	0	0
12.636	1	7	1264	7	30	18	4107	0	0
12.637	1	44	1264	8	14	8	1764	0	0
12.638	1	45	1264	9	6	8	1764	0	0
12.639	1	12	1264	10	31	8	1764	0	0
12.64	1	49	1265	1	3	8	1764	0	0
12.641	1	25	1265	2	37	8	1764	0	0
12.703	1	43	1271	4	7	20	4904	0	0
12.704	1	18	1271	5	25	16	3822	0	0
12.705	1	2	1271	6	34	20	4904	0	0
12.706	1	32	1271	7	15	24	6882	0	0
12.707	1	16	1271	8	23	12	2481	0	0
12.708	1	20	1271	9	38	18	4107	0	0
12.709	1	4	1271	10	39	12	2481	0	0
12.71	1	13	1272	1	33	12	2481	0	0
12.711	1	17	1272	2	24	28	9422	0	0
12.712	1	11	1272	3	22	12	2481	0	0
12.713	1	30	1272	4	29	12	2481	0	0
12.714	1	47	1272	5	1	26	7708	0	0
12.715	1	26	1272	6	36	12	2481	0	0
12.716	1	46	1272	7	10	14	3182	0	0
12.717	1	31	1272	8	4	12	2481	0	0
12.718	1	40	1272	9	13	20	4904	0	0
12.719	1	50	1272	10	17	14	3182	0	0
12.72	1	48	1273	1	19	14	3182	0	0
12.721	1	41	1273	2	11	18	4107	0	0
12.722	1	42	1273	3	9	14	3182	0	0
12.723	1	6	1273	4	27	12	2481	0	0
12.724	1	15	1273	5	32	12	2481	0	0
12.725	1	22	1273	6	35	12	2481	0	0
12.726	1	10	1273	7	28	14	3182	0	0
12.727	1	36	1273	8	5	28	9422	0	0
12.728	1	35	1273	9	18	20	4904	0	0
12.729	1	39	1273	10	2	20	4904	0	0
12.73	1	5	1274	1	21	10	1980	0	0
12.731	1	37	1274	2	20	26	7708	0	0
12.732	1	34	1274	3	16	14	3182	0	0
12.733	1	33	1274	4	12	28	9422	0	0
12.734	1	19	1274	5	26	18	4107	0	0
12.735	1	38	1274	6	8	20	4904	0	0
12.736	1	7	1274	7	30	18	4107	0	0
12.737	1	44	1274	8	14	8	1764	0	0
12.738	1	45	1274	9	6	8	1764	0	0
12.739	1	12	1274	10	31	8	1764	0	0
12.74	1	49	1275	1	3	8	1764	0	0
12.741	1	25	1275	2	37	8	1764	0	0
12.803	1	43	1281	4	7	20	4904	0	0
12.804	1	18	1281	5	25	16	3822	0	0
12.805	1	2	1281	6	34	20	4904	0	0
12.806	1	32	1281	7	15	24	6882	0	0
12.807	1	16	1281	8	23	12	2481	0	0
12.808	1	20	1281	9	38	18	4107	0	0
12.809	1	4	1281	10	39	12	2481	0	0
12.81	1	17	1282	1	24	28	9422	0	0
12.811	1	13	1282	2	33	12	2481	0	0
12.812	1	11	1282	3	22	12	2481	0	0
12.813	1	30	1282	4	29	12	2481	0	0
12.814	1	47	1282	5	1	26	7708	0	0
12.815	1	26	1282	6	36	12	2481	0	0
12.816	1	46	1282	7	10	14	3182	0	0
12.817	1	31	1282	8	4	12	2481	0	0
12.818	1	40	1282	9	13	20	4904	0	0
12.819	1	50	1282	10	17	14	3182	0	0
12.82	1	48	1283	1	19	14	3182	0	0
12.821	1	41	1283	2	11	18	4107	0	0
12.822	1	42	1283	3	9	14	3182	0	0
12.823	1	15	1283	4	32	12	2481	0	0
12.824	1	22	1283	5	35	12	2481	0	0
12.825	1	10	1283	6	28	14	3182	0	0
12.826	1	36	1283	7	5	28	9422	0	0
12.827	1	35	1283	8	18	20	4904	0	0
12.828	1	39	1283	9	2	20	4904	0	0
12.829	1	5	1283	10	21	10	1980	0	0
12.83	1	37	1284	1	20	26	7708	0	0
12.831	1	34	1284	2	16	14	3182	0	0
12.832	1	33	1284	3	12	28	9422	0	0
12.833	1	19	1284	4	26	18	4107	0	0
12.834	1	38	1284	5	8	20	4904	0	0
12.835	1	7	1284	6	30	18	4107	0	0
12.836	1	44	1284	7	14	8	1764	0	0
12.837	1	45	1284	8	6	8	1764	0	0
12.838	1	12	1284	9	31	8	1764	0	0
12.839	1	25	1284	10	37	8	1764	0	0
12.84	1	6	1285	1	27	10	1980	0	0
12.841	1	49	1285	2	3	6	1287	0	0
12.903	1	43	1291	4	7	20	4904	0	0
12.904	1	18	1291	5	25	16	3822	0	0
12.905	1	2	1291	6	34	20	4904	0	0
12.906	1	32	1291	7	15	24	6882	0	0
12.907	1	16	1291	8	23	12	2481	0	0
12.908	1	20	1291	9	38	18	4107	0	0
12.909	1	4	1291	10	39	12	2481	0	0
12.91	1	17	1292	1	24	28	9422	0	0
12.911	1	13	1292	2	33	12	2481	0	0
12.912	1	11	1292	3	22	12	2481	0	0
12.913	1	30	1292	4	29	12	2481	0	0
12.914	1	47	1292	5	1	26	7708	0	0
12.915	1	26	1292	6	36	12	2481	0	0
12.916	1	46	1292	7	10	14	3182	0	0
12.917	1	31	1292	8	4	12	2481	0	0
12.918	1	40	1292	9	13	20	4904	0	0
12.919	1	50	1292	10	17	14	3182	0	0
12.92	1	48	1293	1	19	14	3182	0	0
12.921	1	41	1293	2	11	18	4107	0	0
12.922	1	42	1293	3	9	14	3182	0	0
12.923	1	15	1293	4	32	12	2481	0	0
12.924	1	22	1293	5	35	12	2481	0	0
12.925	1	10	1293	6	28	14	3182	0	0
12.926	1	36	1293	7	5	28	9422	0	0
12.927	1	35	1293	8	18	20	4904	0	0
12.928	1	39	1293	9	2	20	4904	0	0
12.929	1	5	1293	10	21	10	1980	0	0
12.93	1	37	1294	1	20	26	7708	0	0
12.931	1	34	1294	2	16	14	3182	0	0
12.932	1	33	1294	3	12	28	9422	0	0
12.933	1	19	1294	4	26	18	4107	0	0
12.934	1	38	1294	5	8	20	4904	0	0
12.935	1	7	1294	6	30	18	4107	0	0
12.936	1	44	1294	7	14	8	1764	0	0
12.937	1	45	1294	8	6	8	1764	0	0
12.938	1	12	1294	9	31	8	1764	0	0
12.939	1	6	1294	10	27	10	1980	0	0
12.94	1	25	1295	1	37	8	1764	0	0
12.941	1	49	1295	2	3	6	1287	0	0
13.003	1	18	1301	4	25	16	3822	0	0
13.004	1	43	1301	5	7	20	4904	0	0
13.005	1	2	1301	6	34	20	4904	0	0
13.006	1	32	1301	7	15	24	6882	0	0
13.007	1	16	1301	8	23	12	2481	0	0
13.008	1	20	1301	9	38	18	4107	0	0
13.009	1	17	1301	10	24	28	9422	0	0
13.01	1	4	1302	1	39	12	2481	0	0
13.011	1	13	1302	2	33	12	2481	0	0
13.012	1	11	1302	3	22	12	2481	0	0
13.013	1	30	1302	4	29	12	2481	0	0
13.014	1	47	1302	5	1	26	7708	0	0
13.015	1	26	1302	6	36	12	2481	0	0
13.016	1	46	1302	7	10	14	3182	0	0
13.017	1	31	1302	8	4	12	2481	0	0
13.018	1	40	1302	9	13	20	4904	0	0
13.019	1	50	1302	10	17	14	3182	0	0
13.02	1	48	1303	1	19	14	3182	0	0
13.021	1	41	1303	2	11	18	4107	0	0
13.022	1	42	1303	3	9	14	3182	0	0
13.023	1	15	1303	4	32	12	2481	0	0
13.024	1	22	1303	5	35	12	2481	0	0
13.025	1	10	1303	6	28	14	3182	0	0
13.026	1	36	1303	7	5	28	9422	0	0
13.027	1	35	1303	8	18	20	4904	0	0
13.028	1	39	1303	9	2	20	4904	0	0
13.029	1	5	1303	10	21	10	1980	0	0
13.03	1	37	1304	1	20	26	7708	0	0
13.031	1	34	1304	2	16	14	3182	0	0
13.032	1	33	1304	3	12	28	9422	0	0
13.033	1	19	1304	4	26	18	4107	0	0
13.034	1	38	1304	5	8	20	4904	0	0
13.035	1	7	1304	6	30	18	4107	0	0
13.036	1	44	1304	7	14	8	1764	0	0
13.037	1	45	1304	8	6	8	1764	0	0
13.038	1	6	1304	9	27	10	1980	0	0
13.039	1	12	1304	10	31	8	1764	0	0
13.04	1	25	1305	1	37	8	1764	0	0
13.041	1	49	1305	2	3	6	1287	0	0
13.103	1	18	1311	4	25	16	3822	0	0
13.104	1	43	1311	5	7	20	4904	0	0
13.105	1	2	1311	6	34	20	4904	0	0
13.106	1	32	1311	7	15	24	6882	0	0
13.107	1	16	1311	8	23	12	2481	0	0
13.108	1	20	1311	9	38	18	4107	0	0
13.109	1	17	1311	10	24	28	9422	0	0
13.11	1	4	1312	1	39	12	2481	0	0
13.111	1	13	1312	2	33	12	2481	0	0
13.112	1	11	1312	3	22	12	2481	0	0
13.113	1	30	1312	4	29	12	2481	0	0
13.114	1	47	1312	5	1	26	7708	0	0
13.115	1	26	1312	6	36	12	2481	0	0
13.116	1	46	1312	7	10	14	3182	0	0
13.117	1	31	1312	8	4	12	2481	0	0
13.118	1	40	1312	9	13	20	4904	0	0
13.119	1	50	1312	10	17	14	3182	0	0
13.12	1	48	1313	1	19	14	3182	0	0
13.121	1	41	1313	2	11	18	4107	0	0
13.122	1	42	1313	3	9	14	3182	0	0
13.123	1	15	1313	4	32	12	2481	0	0
13.124	1	22	1313	5	35	12	2481	0	0
13.125	1	10	1313	6	28	14	3182	0	0
13.126	1	36	1313	7	5	28	9422	0	0
13.127	1	35	1313	8	18	20	4904	0	0
13.128	1	39	1313	9	2	20	4904	0	0
13.129	1	5	1313	10	21	10	1980	0	0
13.13	1	37	1314	1	20	26	7708	0	0
13.131	1	34	1314	2	16	14	3182	0	0
13.132	1	33	1314	3	12	28	9422	0	0
13.133	1	19	1314	4	26	18	4107	0	0
13.134	1	38	1314	5	8	20	4904	0	0
13.135	1	7	1314	6	30	18	4107	0	0
13.136	1	44	1314	7	14	8	1764	0	0
13.137	1	6	1314	8	27	10	1980	0	0
13.138	1	45	1314	9	6	8	1764	0	0
13.139	1	12	1314	10	31	8	1764	0	0
13.14	1	25	1315	1	37	8	1764	0	0
13.141	1	49	1315	2	3	6	1287	0	0
13.203	1	20	1321	4	38	20	4904	0	0
13.204	1	18	1321	5	25	16	3822	0	0
13.205	1	43	1321	6	7	20	4904	0	0
13.206	1	2	1321	7	34	20	4904	0	0
13.207	1	32	1321	8	15	24	6882	0	0
13.208	1	16	1321	9	23	12	2481	0	0
13.209	1	17	1321	10	24	28	9422	0	0
13.21	1	4	1322	1	39	12	2481	0	0
13.211	1	13	1322	2	33	12	2481	0	0
13.212	1	11	1322	3	22	12	2481	0	0
13.213	1	30	1322	4	29	12	2481	0	0
13.214	1	47	1322	5	1	26	7708	0	0
13.215	1	26	1322	6	36	12	2481	0	0
13.216	1	46	1322	7	10	14	3182	0	0
13.217	1	31	1322	8	4	12	2481	0	0
13.218	1	40	1322	9	13	20	4904	0	0
13.219	1	50	1322	10	17	14	3182	0	0
13.22	1	48	1323	1	19	14	3182	0	0
13.221	1	41	1323	2	11	18	4107	0	0
13.222	1	42	1323	3	9	14	3182	0	0
13.223	1	15	1323	4	32	12	2481	0	0
13.224	1	22	1323	5	35	12	2481	0	0
13.225	1	10	1323	6	28	14	3182	0	0
13.226	1	36	1323	7	5	28	9422	0	0
13.227	1	35	1323	8	18	20	4904	0	0
13.228	1	39	1323	9	2	20	4904	0	0
13.229	1	5	1323	10	21	10	1980	0	0
13.23	1	37	1324	1	20	26	7708	0	0
13.231	1	34	1324	2	16	14	3182	0	0
13.232	1	33	1324	3	12	28	9422	0	0
13.233	1	19	1324	4	26	18	4107	0	0
13.234	1	38	1324	5	8	20	4904	0	0
13.235	1	7	1324	6	30	18	4107	0	0
13.236	1	6	1324	7	27	10	1980	0	0
13.237	1	44	1324	8	14	8	1764	0	0
13.238	1	45	1324	9	6	8	1764	0	0
13.239	1	12	1324	10	31	8	1764	0	0
13.24	1	25	1325	1	37	8	1764	0	0
13.241	1	49	1325	2	3	6	1287	0	0
13.303	1	20	1331	4	38	20	4904	0	0
13.304	1	18	1331	5	25	16	3822	0	0
13.305	1	43	1331	6	7	20	4904	0	0
13.306	1	2	1331	7	34	20	4904	0	0
13.307	1	32	1331	8	15	24	6882	0	0
13.308	1	16	1331	9	23	12	2481	0	0
13.309	1	17	1331	10	24	28	9422	0	0
13.31	1	4	1332	1	39	12	2481	0	0
13.311	1	13	1332	2	33	12	2481	0	0
13.312	1	11	1332	3	22	12	2481	0	0
13.313	1	30	1332	4	29	12	2481	0	0
13.314	1	47	1332	5	1	26	7708	0	0
13.315	1	26	1332	6	36	12	2481	0	0
13.316	1	46	1332	7	10	14	3182	0	0
13.317	1	31	1332	8	4	12	2481	0	0
13.318	1	40	1332	9	13	20	4904	0	0
13.319	1	50	1332	10	17	14	3182	0	0
13.32	1	48	1333	1	19	14	3182	0	0
13.321	1	41	1333	2	11	18	4107	0	0
13.322	1	42	1333	3	9	14	3182	0	0
13.323	1	15	1333	4	32	12	2481	0	0
13.324	1	22	1333	5	35	12	2481	0	0
13.325	1	10	1333	6	28	14	3182	0	0
13.326	1	36	1333	7	5	28	9422	0	0
13.327	1	35	1333	8	18	20	4904	0	0
13.328	1	39	1333	9	2	20	4904	0	0
13.329	1	5	1333	10	21	10	1980	0	0
13.33	1	37	1334	1	20	26	7708	0	0
13.331	1	34	1334	2	16	14	3182	0	0
13.332	1	33	1334	3	12	28	9422	0	0
13.333	1	19	1334	4	26	18	4107	0	0
13.334	1	38	1334	5	8	20	4904	0	0
13.335	1	7	1334	6	30	18	4107	0	0
13.336	1	6	1334	7	27	10	1980	0	0
13.337	1	44	1334	8	14	8	1764	0	0
13.338	1	45	1334	9	6	8	1764	0	0
13.339	1	12	1334	10	31	8	1764	0	0
13.34	1	25	1335	1	37	8	1764	0	0
13.341	1	49	1335	2	3	6	1287	0	0
13.403	1	20	1341	4	38	20	4904	0	0
13.404	1	18	1341	5	25	16	3822	0	0
13.405	1	43	1341	6	7	20	4904	0	0
13.406	1	2	1341	7	34	20	4904	0	0
13.407	1	32	1341	8	15	24	6882	0	0
13.408	1	17	1341	9	24	28	9422	0	0
13.409	1	16	1341	10	23	12	2481	0	0
13.41	1	4	1342	1	39	12	2481	0	0
13.411	1	13	1342	2	33	12	2481	0	0
13.412	1	11	1342	3	22	12	2481	0	0
13.413	1	30	1342	4	29	12	2481	0	0
13.414	1	47	1342	5	1	26	7708	0	0
13.415	1	26	1342	6	36	12	2481	0	0
13.416	1	46	1342	7	10	14	3182	0	0
13.417	1	31	1342	8	4	12	2481	0	0
13.418	1	40	1342	9	13	20	4904	0	0
13.419	1	50	1342	10	17	14	3182	0	0
13.42	1	48	1343	1	19	14	3182	0	0
13.421	1	41	1343	2	11	18	4107	0	0
13.422	1	42	1343	3	9	14	3182	0	0
13.423	1	15	1343	4	32	12	2481	0	0
13.424	1	22	1343	5	35	12	2481	0	0
13.425	1	10	1343	6	28	14	3182	0	0
13.426	1	36	1343	7	5	28	9422	0	0
13.427	1	35	1343	8	18	20	4904	0	0
13.428	1	45	1343	9	6	10	1980	0	0
13.429	1	39	1343	10	2	20	4904	0	0
13.43	1	5	1344	1	21	10	1980	0	0
13.431	1	37	1344	2	20	26	7708	0	0
13.432	1	34	1344	3	16	14	3182	0	0
13.433	1	33	1344	4	12	28	9422	0	0
13.434	1	19	1344	5	26	18	4107	0	0
13.435	1	38	1344	6	8	20	4904	0	0
13.436	1	7	1344	7	30	18	4107	0	0
13.437	1	6	1344	8	27	10	1980	0	0
13.438	1	44	1344	9	14	8	1764	0	0
13.439	1	12	1344	10	31	8	1764	0	0
13.44	1	25	1345	1	37	8	1764	0	0
13.441	1	49	1345	2	3	6	1287	0	0
13.503	1	18	1351	4	25	16	3822	0	0
13.504	1	20	1351	5	38	20	4904	0	0
13.505	1	43	1351	6	7	20	4904	0	0
13.506	1	2	1351	7	34	20	4904	0	0
13.507	1	32	1351	8	15	24	6882	0	0
13.508	1	17	1351	9	24	28	9422	0	0
13.509	1	16	1351	10	23	12	2481	0	0
13.51	1	4	1352	1	39	12	2481	0	0
13.511	1	13	1352	2	33	12	2481	0	0
13.512	1	11	1352	3	22	12	2481	0	0
13.513	1	30	1352	4	29	12	2481	0	0
13.514	1	47	1352	5	1	26	7708	0	0
13.515	1	26	1352	6	36	12	2481	0	0
13.516	1	46	1352	7	10	14	3182	0	0
13.517	1	31	1352	8	4	12	2481	0	0
13.518	1	40	1352	9	13	20	4904	0	0
13.519	1	50	1352	10	17	14	3182	0	0
13.52	1	48	1353	1	19	14	3182	0	0
13.521	1	41	1353	2	11	18	4107	0	0
13.522	1	42	1353	3	9	14	3182	0	0
13.523	1	15	1353	4	32	12	2481	0	0
13.524	1	22	1353	5	35	12	2481	0	0
13.525	1	10	1353	6	28	14	3182	0	0
13.526	1	36	1353	7	5	28	9422	0	0
13.527	1	35	1353	8	18	20	4904	0	0
13.528	1	44	1353	9	14	10	1980	0	0
13.529	1	39	1353	10	2	20	4904	0	0
13.53	1	45	1354	1	6	10	1980	0	0
13.531	1	5	1354	2	21	10	1980	0	0
13.532	1	37	1354	3	20	26	7708	0	0
13.533	1	34	1354	4	16	14	3182	0	0
13.534	1	33	1354	5	12	28	9422	0	0
13.535	1	19	1354	6	26	18	4107	0	0
13.536	1	38	1354	7	8	20	4904	0	0
13.537	1	7	1354	8	30	18	4107	0	0
13.538	1	6	1354	9	27	10	1980	0	0
13.539	1	12	1354	10	31	8	1764	0	0
13.54	1	25	1355	1	37	8	1764	0	0
13.541	1	49	1355	2	3	6	1287	0	0
13.603	1	18	1361	4	25	16	3822	0	0
13.604	1	20	1361	5	38	20	4904	0	0
13.605	1	43	1361	6	7	20	4904	0	0
13.606	1	2	1361	7	34	20	4904	0	0
13.607	1	17	1361	8	24	28	9422	0	0
13.608	1	32	1361	9	15	24	6882	0	0
13.609	1	16	1361	10	23	12	2481	0	0
13.61	1	4	1362	1	39	12	2481	0	0
13.611	1	13	1362	2	33	12	2481	0	0
13.612	1	11	1362	3	22	12	2481	0	0
13.613	1	30	1362	4	29	12	2481	0	0
13.614	1	47	1362	5	1	26	7708	0	0
13.615	1	26	1362	6	36	12	2481	0	0
13.616	1	46	1362	7	10	14	3182	0	0
13.617	1	31	1362	8	4	12	2481	0	0
13.618	1	40	1362	9	13	20	4904	0	0
13.619	1	50	1362	10	17	14	3182	0	0
13.62	1	48	1363	1	19	14	3182	0	0
13.621	1	41	1363	2	11	18	4107	0	0
13.622	1	42	1363	3	9	14	3182	0	0
13.623	1	15	1363	4	32	12	2481	0	0
13.624	1	22	1363	5	35	12	2481	0	0
13.625	1	10	1363	6	28	14	3182	0	0
13.626	1	36	1363	7	5	28	9422	0	0
13.627	1	35	1363	8	18	20	4904	0	0
13.628	1	44	1363	9	14	10	1980	0	0
13.629	1	39	1363	10	2	20	4904	0	0
13.63	1	45	1364	1	6	10	1980	0	0
13.631	1	5	1364	2	21	10	1980	0	0
13.632	1	37	1364	3	20	26	7708	0	0
13.633	1	34	1364	4	16	14	3182	0	0
13.634	1	33	1364	5	12	28	9422	0	0
13.635	1	19	1364	6	26	18	4107	0	0
13.636	1	38	1364	7	8	20	4904	0	0
13.637	1	7	1364	8	30	18	4107	0	0
13.638	1	6	1364	9	27	10	1980	0	0
13.639	1	12	1364	10	31	8	1764	0	0
13.64	1	25	1365	1	37	8	1764	0	0
13.641	1	49	1365	2	3	6	1287	0	0
13.703	1	18	1371	4	25	16	3822	0	0
13.704	1	20	1371	5	38	20	4904	0	0
13.705	1	43	1371	6	7	20	4904	0	0
13.706	1	2	1371	7	34	20	4904	0	0
13.707	1	17	1371	8	24	28	9422	0	0
13.708	1	32	1371	9	15	24	6882	0	0
13.709	1	16	1371	10	23	12	2481	0	0
13.71	1	4	1372	1	39	12	2481	0	0
13.711	1	13	1372	2	33	12	2481	0	0
13.712	1	11	1372	3	22	12	2481	0	0
13.713	1	30	1372	4	29	12	2481	0	0
13.714	1	47	1372	5	1	26	7708	0	0
13.715	1	26	1372	6	36	12	2481	0	0
13.716	1	46	1372	7	10	14	3182	0	0
13.717	1	31	1372	8	4	12	2481	0	0
13.718	1	40	1372	9	13	20	4904	0	0
13.719	1	50	1372	10	17	14	3182	0	0
13.72	1	48	1373	1	19	14	3182	0	0
13.721	1	41	1373	2	11	18	4107	0	0
13.722	1	42	1373	3	9	14	3182	0	0
13.723	1	15	1373	4	32	12	2481	0	0
13.724	1	22	1373	5	35	12	2481	0	0
13.725	1	10	1373	6	28	14	3182	0	0
13.726	1	36	1373	7	5	28	9422	0	0
13.727	1	35	1373	8	18	20	4904	0	0
13.728	1	44	1373	9	14	10	1980	0	0
13.729	1	39	1373	10	2	20	4904	0	0
13.73	1	45	1374	1	6	10	1980	0	0
13.731	1	5	1374	2	21	10	1980	0	0
13.732	1	37	1374	3	20	26	7708	0	0
13.733	1	34	1374	4	16	14	3182	0	0
13.734	1	33	1374	5	12	28	9422	0	0
13.735	1	19	1374	6	26	18	4107	0	0
13.736	1	38	1374	7	8	20	4904	0	0
13.737	1	7	1374	8	30	18	4107	0	0
13.738	1	6	1374	9	27	10	1980	0	0
13.739	1	12	1374	10	31	8	1764	0	0
13.74	1	25	1375	1	37	8	1764	0	0
13.741	1	49	1375	2	3	6	1287	0	0
13.803	1	18	1381	4	25	16	3822	0	0
13.804	1	20	1381	5	38	20	4904	0	0
13.805	1	43	1381	6	7	20	4904	0	0
13.806	1	2	1381	7	34	20	4904	0	0
13.807	1	17	1381	8	24	28	9422	0	0
13.808	1	32	1381	9	15	24	6882	0	0
13.809	1	16	1381	10	23	12	2481	0	0
13.81	1	4	1382	1	39	12	2481	0	0
13.811	1	13	1382	2	33	12	2481	0	0
13.812	1	11	1382	3	22	12	2481	0	0
13.813	1	30	1382	4	29	12	2481	0	0
13.814	1	47	1382	5	1	26	7708	0	0
13.815	1	46	1382	6	10	14	3182	0	0
13.816	1	31	1382	7	4	12	2481	0	0
13.817	1	40	1382	8	13	20	4904	0	0
13.818	1	50	1382	9	17	14	3182	0	0
13.819	1	48	1382	10	19	14	3182	0	0
13.82	1	41	1383	1	11	18	4107	0	0
13.821	1	42	1383	2	9	14	3182	0	0
13.822	1	15	1383	3	32	12	2481	0	0
13.823	1	22	1383	4	35	12	2481	0	0
13.824	1	10	1383	5	28	14	3182	0	0
13.825	1	36	1383	6	5	28	9422	0	0
13.826	1	35	1383	7	18	20	4904	0	0
13.827	1	39	1383	8	2	20	4904	0	0
13.828	1	44	1383	9	14	10	1980	0	0
13.829	1	45	1383	10	6	10	1980	0	0
13.83	1	5	1384	1	21	10	1980	0	0
13.831	1	37	1384	2	20	26	7708	0	0
13.832	1	34	1384	3	16	14	3182	0	0
13.833	1	33	1384	4	12	28	9422	0	0
13.834	1	19	1384	5	26	18	4107	0	0
13.835	1	38	1384	6	8	20	4904	0	0
13.836	1	7	1384	7	30	18	4107	0	0
13.837	1	26	1384	8	36	10	1980	0	0
13.838	1	6	1384	9	27	10	1980	0	0
13.839	1	12	1384	10	31	8	1764	0	0
13.84	1	25	1385	1	37	8	1764	0	0
13.841	1	49	1385	2	3	6	1287	0	0
13.903	1	18	1391	4	25	16	3822	0	0
13.904	1	20	1391	5	38	20	4904	0	0
13.905	1	43	1391	6	7	20	4904	0	0
13.906	1	2	1391	7	34	20	4904	0	0
13.907	1	17	1391	8	24	28	9422	0	0
13.908	1	32	1391	9	15	24	6882	0	0
13.909	1	16	1391	10	23	12	2481	0	0
13.91	1	4	1392	1	39	12	2481	0	0
13.911	1	13	1392	2	33	12	2481	0	0
