% time	cellId	IMSI	RNTI	sinrLinear
7.293	1	40	13	954.05
7.294	1	44	14	2087.02
7.295	1	32	15	2520.18
7.296	1	34	16	754.827
7.297	1	50	17	691.013
7.298	1	35	18	904.604
7.299	1	48	19	819.418
7.3	1	37	20	14711.3
7.301	1	5	21	1852
7.302	1	11	22	1590.94
7.303	1	16	23	1335.74
7.304	1	17	24	28381.3
7.305	1	18	25	1664.03
7.306	1	19	26	5390.19
7.307	1	6	27	1585.8
7.308	1	10	28	7787.17
7.309	1	30	29	1557.65
7.31	1	7	30	6154.43
7.311	1	12	31	1016.55
7.312	1	15	32	3267.95
7.313	1	13	33	2174.61
7.314	1	2	34	4169.05
7.321	4	26	1	1.24714
7.321	1	47	1	28.727
7.322	4	23	2	3.81457
7.322	1	39	2	18.1554
7.323	2	4	3	3.26423
7.323	3	20	3	1.12357
7.323	4	25	3	1.45623
7.323	1	49	3	0.14436
7.324	1	31	4	1260.77
7.325	2	1	5	2.34604
7.325	4	28	5	16.2991
7.325	1	36	5	9.13064
7.326	2	3	6	6.69944
7.326	4	29	6	0.584512
7.326	1	45	6	0.777636
7.327	3	14	7	5.66506
7.327	4	24	7	3.50756
7.327	1	43	7	0.584788
7.328	2	8	8	27.9295
7.328	4	22	8	2.40819
7.328	1	38	8	0.983323
7.329	2	9	9	42.4165
7.329	4	27	9	4.05193
7.329	1	42	9	0.52182
7.33	1	46	10	731.367
7.331	1	41	11	2425.82
7.332	4	21	12	8.58318
7.332	1	33	12	21.0759
7.333	1	40	13	956.749
7.334	1	44	14	2083.64
7.335	1	32	15	2514.24
7.336	1	34	16	753.553
7.337	1	50	17	692.685
7.338	1	35	18	902.407
7.339	1	48	19	818.339
7.34	1	37	20	14689.4
7.341	1	5	21	1847.04
7.342	1	11	22	1586.67
7.343	1	16	23	1331.98
7.344	1	17	24	28713.6
7.345	1	18	25	1659.29
7.346	1	19	26	5357.16
7.347	1	6	27	1580.58
7.348	1	10	28	7733.53
7.349	1	30	29	1553.91
7.35	1	7	30	6197.14
7.351	1	12	31	1014.24
7.352	1	15	32	3252.17
7.353	1	13	33	2183.34
7.354	1	2	34	4184.97
7.361	4	26	1	1.2454
7.361	1	47	1	28.9627
7.362	4	23	2	3.78805
7.362	1	39	2	18.1009
7.363	2	4	3	3.23291
7.363	3	20	3	1.11473
7.363	4	25	3	1.43641
7.363	1	49	3	0.144552
7.364	1	31	4	1259.01
7.365	2	1	5	2.33814
7.365	4	28	5	16.4674
7.365	1	36	5	9.20361
7.366	2	3	6	6.72124
7.366	4	29	6	0.597176
7.366	1	45	6	0.776727
7.367	3	14	7	5.67256
7.367	4	24	7	3.5372
7.367	1	43	7	0.585312
7.368	2	8	8	27.7191
7.368	4	22	8	2.39914
7.368	1	38	8	0.982207
7.369	2	9	9	42.2539
7.369	4	27	9	4.00488
7.369	1	42	9	0.523701
7.37	1	46	10	729.955
7.371	1	41	11	2435.91
7.372	4	21	12	8.67415
7.372	1	33	12	21.2495
7.373	1	40	13	959.459
7.374	1	44	14	2080.25
7.375	1	32	15	2508.29
7.376	1	34	16	752.281
7.377	1	50	17	694.363
7.378	1	35	18	900.217
7.379	1	48	19	817.26
7.38	1	37	20	14666.6
7.381	1	5	21	1842.1
7.382	1	11	22	1582.41
7.383	1	16	23	1328.23
7.384	1	17	24	29050.1
7.385	1	18	25	1654.58
7.386	1	19	26	5324.42
7.387	1	6	27	1575.39
7.388	1	10	28	7680.38
7.389	1	30	29	1550.18
7.39	1	7	30	6240.28
7.391	1	12	31	1011.94
7.392	1	15	32	3236.5
7.393	1	13	33	2192.12
7.394	1	2	34	4200.94
7.401	4	26	1	1.24366
7.401	1	47	1	29.1994
7.402	4	23	2	3.76168
7.402	1	39	2	18.0461
7.403	2	4	3	3.20198
7.403	3	20	3	1.10582
7.403	4	25	3	1.41687
7.403	1	49	3	0.144745
7.404	1	31	4	1257.25
7.405	2	1	5	2.33025
7.405	4	28	5	16.637
7.405	1	36	5	9.27688
7.406	2	3	6	6.74298
7.406	4	29	6	0.610159
7.406	1	45	6	0.775814
7.407	3	14	7	5.67883
7.407	4	24	7	3.56632
7.407	1	43	7	0.58582
7.408	2	8	8	47.4285
7.408	1	38	8	1.34267
7.409	2	9	9	42.0822
7.409	4	27	9	3.95815
7.409	1	42	9	0.525582
7.41	1	46	10	728.545
7.411	1	41	11	2446.05
7.412	4	21	12	8.7659
7.412	1	33	12	21.425
7.413	1	40	13	962.18
7.414	1	44	14	2076.86
7.415	1	32	15	2502.35
7.416	1	34	16	751.011
7.417	1	50	17	696.046
7.418	1	35	18	898.034
7.419	1	48	19	816.181
7.42	1	37	20	14643
7.421	1	5	21	1837.17
7.422	1	11	22	1578.15
7.423	1	16	23	1324.49
7.424	1	17	24	29390.9
7.425	1	18	25	1649.87
7.426	1	19	26	5291.95
7.427	1	6	27	1570.23
7.428	1	10	28	7627.7
7.429	1	30	29	1546.45
7.43	1	7	30	6283.86
7.431	1	12	31	1009.64
7.432	1	15	32	3220.93
7.433	1	13	33	2200.95
7.434	1	2	34	4216.96
7.435	1	22	35	574.168
7.441	4	26	1	1.24194
7.441	1	47	1	29.4368
7.442	4	23	2	3.73545
7.442	1	39	2	17.9908
7.443	2	4	3	3.17144
7.443	3	20	3	1.09685
7.443	4	25	3	1.3976
7.443	1	49	3	0.144938
7.444	1	31	4	1255.48
7.445	2	1	5	2.32237
7.445	4	28	5	16.8081
7.445	1	36	5	9.35044
7.446	2	3	6	6.76464
7.446	4	29	6	0.623468
7.446	1	45	6	0.774894
7.447	3	14	7	5.68386
7.447	4	24	7	3.59489
7.447	1	43	7	0.586313
7.448	2	8	8	47.0718
7.448	1	38	8	1.34152
7.449	2	9	9	41.9015
7.449	4	27	9	3.91174
7.449	1	42	9	0.527463
7.45	1	46	10	727.139
7.451	1	41	11	2456.26
7.452	4	21	12	8.85844
7.452	1	33	12	21.6022
7.453	1	40	13	964.913
7.454	1	44	14	2073.46
7.455	1	32	15	2496.4
7.456	1	34	16	749.742
7.457	1	50	17	697.736
7.458	1	35	18	895.858
7.459	1	48	19	815.102
7.46	1	37	20	14618.6
7.461	1	5	21	1832.25
7.462	1	11	22	1573.92
7.463	1	16	23	1320.77
7.464	1	17	24	29736
7.465	1	18	25	1645.19
7.466	1	19	26	5259.76
7.467	1	6	27	1565.08
7.468	1	10	28	7575.5
7.469	1	30	29	1542.74
7.47	1	7	30	6327.88
7.471	1	12	31	1007.35
7.472	1	15	32	3205.48
7.473	1	13	33	2209.83
7.474	1	2	34	4233.02
7.475	1	22	35	572.929
7.481	4	26	1	1.24023
7.481	1	47	1	29.6752
7.482	4	23	2	3.70938
7.482	1	39	2	17.9352
7.483	2	4	3	3.14127
7.483	3	20	3	1.08783
7.483	4	25	3	1.37861
7.483	1	49	3	0.145133
7.484	1	31	4	1253.72
7.485	2	1	5	2.31451
7.485	4	28	5	16.9804
7.485	1	36	5	9.42427
7.486	2	3	6	6.78624
7.486	4	29	6	0.637108
7.486	1	45	6	0.773969
7.487	3	14	7	5.68766
7.487	4	24	7	3.62291
7.487	1	43	7	0.586791
7.488	2	8	8	46.7165
7.488	1	38	8	1.34037
7.489	2	9	9	41.7121
7.489	4	27	9	3.86568
7.489	1	42	9	0.529343
7.49	1	46	10	725.736
7.491	1	41	11	2466.53
7.492	4	21	12	8.95176
7.492	1	33	12	21.7812
7.493	1	40	13	967.658
7.494	1	44	14	2070.05
7.495	1	32	15	2490.46
7.496	1	34	16	748.476
7.497	1	50	17	699.433
7.498	1	35	18	893.69
7.499	1	48	19	814.023
7.5	1	37	20	14593.4
7.501	1	5	21	1827.34
7.502	1	11	22	1569.69
7.503	1	16	23	1317.07
7.504	1	17	24	30085.5
7.505	1	18	25	1640.51
7.506	1	19	26	5227.84
7.507	1	6	27	1559.96
7.508	1	10	28	7523.76
7.509	1	30	29	1539.03
7.51	1	7	30	6372.35
7.511	1	12	31	1005.07
7.512	1	15	32	3190.12
7.513	1	13	33	2218.76
7.514	1	2	34	4249.13
7.515	1	22	35	571.694
7.521	4	26	1	1.23854
7.521	1	47	1	29.9143
7.522	4	23	2	3.68345
7.522	1	39	2	17.8791
7.523	2	4	3	3.11147
7.523	3	20	3	1.07876
7.523	4	25	3	1.3599
7.523	1	49	3	0.145328
7.524	1	31	4	1251.95
7.525	2	1	5	2.30667
7.525	4	28	5	17.1541
7.525	1	36	5	9.49836
7.526	2	3	6	6.80777
7.526	4	29	6	0.651088
7.526	1	45	6	0.773039
7.527	3	14	7	5.69021
7.527	4	24	7	3.65032
7.527	1	43	7	0.587253
7.528	2	8	8	46.3628
7.528	1	38	8	1.33923
7.529	2	9	9	41.5142
7.529	4	27	9	3.81995
7.529	1	42	9	0.531223
7.53	1	46	10	724.336
7.531	1	41	11	2476.85
7.532	4	21	12	9.04585
7.532	1	33	12	21.962
7.533	1	40	13	970.414
7.534	1	44	14	2066.63
7.535	1	32	15	2484.52
7.536	1	34	16	747.212
7.537	1	50	17	701.135
7.538	1	35	18	891.528
7.539	1	48	19	812.944
7.54	1	37	20	14567.3
7.541	1	5	21	1822.45
7.542	1	11	22	1565.48
7.543	1	16	23	1313.37
7.544	1	17	24	30439.4
7.545	1	18	25	1635.86
7.546	1	19	26	5196.19
7.547	1	6	27	1554.86
7.548	1	10	28	7472.49
7.549	1	30	29	1535.33
7.55	1	7	30	6417.27
7.551	1	12	31	1002.79
7.552	1	15	32	3174.87
7.553	1	13	33	2227.75
7.554	1	2	34	4265.28
7.555	1	22	35	570.463
7.561	4	26	1	1.23686
7.561	1	47	1	30.1541
7.562	4	23	2	3.65767
7.562	1	39	2	17.8227
7.563	2	4	3	3.08204
7.563	3	20	3	1.06964
7.563	4	25	3	1.34145
7.563	1	49	3	0.145525
7.564	1	31	4	1250.19
7.565	2	1	5	2.29884
7.565	4	28	5	17.3291
7.565	1	36	5	9.5727
7.566	2	3	6	6.82921
7.566	4	29	6	0.665413
7.566	1	45	6	0.772103
7.567	3	14	7	5.69152
7.567	4	24	7	3.67713
7.567	1	43	7	0.587699
7.568	2	8	8	46.0106
7.568	1	38	8	1.3381
7.569	2	9	9	41.308
7.569	4	27	9	3.77456
7.569	1	42	9	0.533103
7.57	1	46	10	722.94
7.571	1	41	11	2487.24
7.572	4	21	12	9.14071
7.572	1	33	12	22.1446
7.573	1	40	13	973.182
7.574	1	44	14	2063.21
7.575	1	32	15	2478.58
7.576	1	34	16	745.949
7.577	1	50	17	702.844
7.578	1	35	18	889.374
7.579	1	48	19	811.865
7.58	1	37	20	14540.4
7.581	1	5	21	1817.57
7.582	1	11	22	1561.27
7.583	1	16	23	1309.69
7.584	1	17	24	30797.6
7.585	1	18	25	1631.21
7.586	1	19	26	5164.81
7.587	1	6	27	1549.79
7.588	1	10	28	7421.68
7.589	1	30	29	1531.64
7.59	1	7	30	6462.65
7.591	1	12	31	1000.52
7.592	1	15	32	3159.72
7.593	1	13	33	2236.78
7.594	1	2	34	4281.48
7.595	1	22	35	569.236
7.601	4	26	1	1.23519
7.601	1	47	1	30.3947
7.602	4	23	2	3.63205
7.602	1	39	2	17.7659
7.603	2	4	3	3.05297
7.603	3	20	3	1.06048
7.603	4	25	3	1.32327
7.603	1	49	3	0.145722
7.604	1	31	4	1248.42
7.605	2	1	5	2.29103
7.605	4	28	5	17.5054
7.605	1	36	5	9.64726
7.606	2	3	6	6.85057
7.606	4	29	6	0.680092
7.606	1	45	6	0.771161
7.607	3	14	7	5.69157
7.607	4	24	7	3.70329
7.607	1	43	7	0.58813
7.608	2	8	8	45.6602
7.608	1	38	8	1.33697
7.609	2	9	9	41.0939
7.609	4	27	9	3.72953
7.609	1	42	9	0.534982
7.61	1	46	10	721.546
7.611	1	41	11	2497.69
7.612	4	21	12	9.23634
7.612	1	33	12	22.329
7.613	1	40	13	975.961
7.614	1	44	14	2059.78
7.615	1	32	15	2472.65
7.616	1	34	16	744.688
7.617	1	50	17	704.558
7.618	1	35	18	887.227
7.619	1	48	19	810.786
7.62	1	37	20	14512.7
7.621	1	5	21	1812.69
7.622	1	11	22	1557.08
7.623	1	16	23	1306.03
7.624	1	17	24	31160.2
7.625	1	18	25	1626.59
7.626	1	19	26	5133.69
7.627	1	6	27	1544.74
7.628	1	10	28	7371.32
7.629	1	30	29	1527.95
7.63	1	7	30	6508.5
7.631	1	12	31	998.249
7.632	1	15	32	3144.67
7.633	1	13	33	2245.87
7.634	1	2	34	4297.73
7.635	1	22	35	568.013
7.641	4	26	1	1.23354
7.641	1	47	1	30.6359
7.642	4	23	2	3.60657
7.642	1	39	2	17.7088
7.643	2	4	3	3.02426
7.643	3	20	3	1.05129
7.643	4	25	3	1.30535
7.643	1	49	3	0.145919
7.644	1	31	4	1246.65
7.645	2	1	5	2.28324
7.645	4	28	5	17.6829
7.645	1	36	5	9.72205
7.646	2	3	6	6.87184
7.646	4	29	6	0.695131
7.646	1	45	6	0.770214
7.647	3	14	7	5.69038
7.647	4	24	7	3.72879
7.647	1	43	7	0.588544
7.648	2	8	8	45.3114
7.648	1	38	8	1.33585
7.649	2	9	9	40.872
7.649	4	27	9	3.68484
7.649	1	42	9	0.53686
7.65	1	46	10	720.156
7.651	1	41	11	2508.2
7.652	4	21	12	9.33273
7.652	1	33	12	22.5152
7.653	1	40	13	978.753
7.654	1	44	14	2056.35
7.655	1	32	15	2466.72
7.656	1	34	16	743.43
7.657	1	50	17	706.279
7.658	1	35	18	885.086
7.659	1	48	19	809.707
7.66	1	37	20	14484.2
7.661	1	5	21	1807.84
7.662	1	11	22	1552.91
7.663	1	16	23	1302.37
7.664	1	17	24	31527.2
7.665	1	18	25	1621.97
7.666	1	19	26	5102.84
7.667	1	6	27	1539.71
7.668	1	10	28	7321.41
7.669	1	30	29	1524.27
7.67	1	7	30	6554.82
7.671	1	12	31	995.988
7.672	1	15	32	3129.73
7.673	1	13	33	2255.01
7.674	1	2	34	4314.01
7.675	1	22	35	566.794
7.681	4	26	1	1.2319
7.681	1	47	1	30.8777
7.682	4	23	2	3.58124
7.682	1	39	2	17.6514
7.683	2	4	3	2.9959
7.683	3	20	3	1.04206
7.683	4	25	3	1.2877
7.683	1	49	3	0.146118
7.684	1	31	4	1244.87
7.685	2	1	5	2.27546
7.685	4	28	5	17.8617
7.685	1	36	5	9.79703
7.686	2	3	6	6.89302
7.686	4	29	6	0.710538
7.686	1	45	6	0.769261
7.687	3	14	7	5.68794
7.687	4	24	7	3.7536
7.687	1	43	7	0.588943
7.688	2	8	8	44.9645
7.688	1	38	8	1.33474
7.689	2	9	9	40.6426
7.689	4	27	9	3.64052
7.689	1	42	9	0.538738
7.69	1	46	10	718.769
7.691	1	41	11	2518.77
7.692	4	21	12	9.42988
7.692	1	33	12	22.7032
7.693	1	40	13	981.556
7.694	1	44	14	2052.91
7.695	1	32	15	2460.78
7.696	1	34	16	742.173
7.697	1	50	17	708.007
7.698	1	35	18	882.953
7.699	1	48	19	808.628
7.7	1	37	20	14455
7.701	1	5	21	1802.99
7.702	1	11	22	1548.74
7.703	1	16	23	1298.73
7.704	1	17	24	31898.6
7.705	1	18	25	1617.38
7.706	1	19	26	5072.24
7.707	1	6	27	1534.7
7.708	1	10	28	7271.95
7.709	1	30	29	1520.61
7.71	1	7	30	6601.62
7.711	1	12	31	993.733
7.712	1	15	32	3114.88
7.713	1	13	33	2264.2
7.714	1	2	34	4330.35
7.715	1	22	35	565.579
7.721	4	26	1	1.23027
7.721	1	47	1	31.1202
7.722	4	23	2	3.55606
7.722	1	39	2	17.5936
7.723	2	4	3	2.96789
7.723	3	20	3	1.0328
7.723	4	25	3	1.2703
7.723	1	49	3	0.146318
7.724	1	31	4	1243.1
7.725	2	1	5	2.2677
7.725	4	28	5	18.0416
7.725	1	36	5	9.8722
7.726	2	3	6	6.91409
7.726	4	29	6	0.72632
7.726	1	45	6	0.768303
7.727	3	14	7	5.68425
7.727	4	24	7	3.7777
7.727	1	43	7	0.589326
7.728	2	8	8	44.6194
7.728	1	38	8	1.33363
7.729	2	9	9	40.4061
7.729	4	27	9	3.59655
7.729	1	42	9	0.540616
7.73	1	46	10	717.385
7.731	1	41	11	2529.4
7.732	4	21	12	9.52777
7.732	1	33	12	22.893
7.733	1	40	13	984.371
7.734	1	44	14	2049.46
7.735	1	32	15	2454.86
7.736	1	34	16	740.918
7.737	1	50	17	709.74
7.738	1	35	18	880.826
7.739	1	48	19	807.549
7.74	1	37	20	14425
7.741	1	5	21	1798.15
7.742	1	11	22	1544.59
7.743	1	16	23	1295.11
7.744	1	17	24	32274.4
7.745	1	18	25	1612.79
7.746	1	19	26	5041.9
7.747	1	6	27	1529.72
7.748	1	10	28	7222.93
7.749	1	30	29	1516.94
7.75	1	7	30	6648.9
7.751	1	12	31	991.484
7.752	1	15	32	3100.13
7.753	1	13	33	2273.45
7.754	1	2	34	4346.72
7.755	1	22	35	564.367
7.761	4	26	1	1.22865
7.761	1	47	1	31.3631
7.762	4	23	2	3.53103
7.762	1	39	2	17.5355
7.763	2	4	3	2.94022
7.763	3	20	3	1.02352
7.763	4	25	3	1.25316
7.763	1	49	3	0.146519
7.764	1	31	4	1241.32
7.765	2	1	5	2.25996
7.765	4	28	5	18.2226
7.765	1	36	5	9.94754
7.766	2	3	6	6.93506
7.766	4	29	6	0.742485
7.766	1	45	6	0.767339
7.767	3	14	7	5.67933
7.767	4	24	7	3.80106
7.767	1	43	7	0.589692
7.768	2	8	8	44.2763
7.768	1	38	8	1.33252
7.769	2	9	9	40.1626
7.769	4	27	9	3.55294
7.769	1	42	9	0.542493
7.77	1	46	10	716.004
7.771	1	41	11	2540.1
7.772	4	21	12	9.6264
7.772	1	33	12	23.0846
7.773	1	40	13	987.199
7.774	1	44	14	2046
7.775	1	32	15	2448.93
7.776	1	34	16	739.665
7.777	1	50	17	711.48
7.778	1	35	18	878.707
7.779	1	48	19	806.471
7.78	1	37	20	14394.2
7.781	1	5	21	1793.33
7.782	1	11	22	1540.45
7.783	1	16	23	1291.49
7.784	1	17	24	32654.6
7.785	1	18	25	1608.23
7.786	1	19	26	5011.81
7.787	1	6	27	1524.75
7.788	1	10	28	7174.34
7.789	1	30	29	1513.29
7.79	1	7	30	6696.67
7.791	1	12	31	989.241
7.792	1	15	32	3085.49
7.793	1	13	33	2282.74
7.794	1	2	34	4363.14
7.795	1	22	35	563.159
7.801	4	26	1	1.22705
7.801	1	47	1	31.6066
7.802	4	23	2	3.50614
7.802	1	39	2	17.4772
7.803	2	4	3	2.91289
7.803	3	20	3	1.01422
7.803	4	25	3	1.23627
7.803	1	49	3	0.14672
7.804	1	31	4	1239.54
7.805	2	1	5	2.25223
7.805	4	28	5	18.4048
7.805	1	36	5	10.023
7.806	2	3	6	6.95592
7.806	4	29	6	0.75904
7.806	1	45	6	0.766369
7.807	3	14	7	5.67317
7.807	4	24	7	3.82367
7.807	1	43	7	0.590043
7.808	2	8	8	43.9351
7.808	1	38	8	1.33143
7.809	2	9	9	39.9125
7.809	4	27	9	3.5097
7.809	1	42	9	0.544369
7.81	1	46	10	714.626
7.811	1	41	11	2550.85
7.812	4	21	12	9.72576
7.812	1	33	12	23.278
7.813	1	40	13	990.038
7.814	1	44	14	2042.54
7.815	1	32	15	2443.01
7.816	1	34	16	738.414
7.817	1	50	17	713.227
7.818	1	35	18	876.594
7.819	1	48	19	805.392
7.82	1	37	20	14362.7
7.821	1	5	21	1788.52
7.822	1	11	22	1536.32
7.823	1	16	23	1287.89
7.824	1	17	24	33039.3
7.825	1	18	25	1603.67
7.826	1	19	26	4981.98
7.827	1	6	27	1519.81
7.828	1	10	28	7126.19
7.829	1	30	29	1509.64
7.83	1	7	30	6744.94
7.831	1	12	31	987.004
7.832	1	15	32	3070.94
7.833	1	13	33	2292.1
7.834	1	2	34	4379.6
7.835	1	22	35	561.956
7.841	4	26	1	1.22546
7.841	1	47	1	31.8505
7.842	4	23	2	3.48141
7.842	1	39	2	17.4186
7.843	2	4	3	2.88589
7.843	3	20	3	1.00491
7.843	4	25	3	1.21962
7.843	1	49	3	0.146923
7.844	1	31	4	1237.77
7.845	2	1	5	2.24453
7.845	4	28	5	18.588
7.845	1	36	5	10.0986
7.846	2	3	6	6.97667
7.846	4	29	6	0.775992
7.846	1	45	6	0.765394
7.847	3	14	7	5.66578
7.847	4	24	7	3.84551
7.847	1	43	7	0.590377
7.848	2	8	8	43.596
7.848	1	38	8	1.33034
7.849	2	9	9	39.656
7.849	4	27	9	3.46683
7.849	1	42	9	0.546244
7.85	1	46	10	713.251
7.851	1	41	11	2561.68
7.852	4	21	12	9.82585
7.852	1	33	12	23.4731
7.853	1	40	13	992.89
7.854	1	44	14	2039.08
7.855	1	32	15	2437.09
7.856	1	34	16	737.164
7.857	1	50	17	714.979
7.858	1	35	18	874.489
7.859	1	48	19	804.314
7.86	1	37	20	14330.4
7.861	1	5	21	1783.72
7.862	1	11	22	1532.2
7.863	1	16	23	1284.3
7.864	1	17	24	33428.3
7.865	1	18	25	1599.14
7.866	1	19	26	4952.39
7.867	1	6	27	1514.9
7.868	1	10	28	7078.47
7.869	1	30	29	1506.01
7.87	1	7	30	6793.72
7.871	1	12	31	984.773
7.872	1	15	32	3056.48
7.873	1	13	33	2301.5
7.874	1	2	34	4396.1
7.875	1	22	35	560.755
7.881	1	47	1	18112.6
7.882	4	23	2	3.45683
7.882	1	39	2	17.3597
7.883	2	4	3	2.85922
7.883	3	20	3	0.995584
7.883	4	25	3	1.20323
7.883	1	49	3	0.147126
7.884	1	31	4	1235.99
7.885	2	1	5	2.23684
7.885	4	28	5	18.7722
7.885	1	36	5	10.1744
7.886	2	3	6	6.99729
7.886	4	29	6	0.793351
7.886	1	45	6	0.764414
7.887	3	14	7	5.65718
7.887	4	24	7	3.86656
7.887	1	43	7	0.590695
7.888	2	8	8	43.259
7.888	1	38	8	1.32925
7.889	2	9	9	39.3934
7.889	4	27	9	3.42433
7.889	1	42	9	0.548119
7.89	1	46	10	711.88
7.891	1	41	11	2572.56
7.892	4	21	12	9.92664
7.892	1	33	12	23.67
7.893	1	40	13	995.754
7.894	1	44	14	2035.6
7.895	1	32	15	2431.18
7.896	1	34	16	735.917
7.897	1	50	17	716.739
7.898	1	35	18	872.39
7.899	1	48	19	803.236
7.9	1	37	20	14297.4
7.901	1	5	21	1778.94
7.902	1	11	22	1528.09
7.903	1	16	23	1280.73
7.904	1	17	24	33821.7
7.905	1	18	25	1594.61
7.906	1	19	26	4923.05
7.907	1	6	27	1510
7.908	1	10	28	7031.17
7.909	1	30	29	1502.38
7.91	1	7	30	6843
7.911	1	12	31	982.548
7.912	1	15	32	3042.12
7.913	1	13	33	2310.97
7.914	1	2	34	4412.65
7.915	1	22	35	559.559
7.916	1	26	36	562.36
7.921	1	47	1	18214.2
7.922	4	23	2	3.43239
7.922	1	39	2	17.3005
7.923	2	4	3	2.83288
7.923	3	20	3	0.986253
7.923	4	25	3	1.18708
7.923	1	49	3	0.14733
7.924	1	31	4	1234.2
7.925	2	1	5	2.22917
7.925	4	28	5	18.9574
7.925	1	36	5	10.2502
7.926	2	3	6	7.01779
7.926	4	29	6	0.811123
7.926	1	45	6	0.763427
7.927	3	14	7	5.64738
7.927	4	24	7	3.88679
7.927	1	43	7	0.590996
7.928	2	8	8	42.924
7.928	1	38	8	1.32817
7.929	2	9	9	39.125
7.929	4	27	9	3.3822
7.929	1	42	9	0.549993
7.93	1	46	10	710.511
7.931	1	41	11	2583.51
7.932	4	21	12	10.0281
7.932	1	33	12	23.8687
7.933	1	40	13	998.63
7.934	1	44	14	2032.12
7.935	1	32	15	2425.27
7.936	1	34	16	734.671
7.937	1	50	17	718.504
7.938	1	35	18	870.298
7.939	1	48	19	802.158
7.94	1	37	20	14263.7
7.941	1	5	21	1774.16
7.942	1	11	22	1524
7.943	1	16	23	1277.17
7.944	1	17	24	34219.6
7.945	1	18	25	1590.1
7.946	1	19	26	4893.95
7.947	1	6	27	1505.13
7.948	1	10	28	6984.29
7.949	1	30	29	1498.75
7.95	1	7	30	6892.8
7.951	1	12	31	980.329
7.952	1	15	32	3027.86
7.953	1	13	33	2320.48
7.954	1	2	34	4429.23
7.955	1	22	35	558.367
7.956	1	26	36	561.236
7.961	1	47	1	18315.5
7.962	4	23	2	3.4081
7.962	1	39	2	17.2412
7.963	2	4	3	2.80685
7.963	3	20	3	0.97692
7.963	4	25	3	1.17116
7.963	1	49	3	0.147536
7.964	1	31	4	1232.42
7.965	2	1	5	2.22152
7.965	4	28	5	19.1435
7.965	1	36	5	10.3261
7.966	2	3	6	7.03816
7.966	4	29	6	0.829316
7.966	1	45	6	0.762435
7.967	3	14	7	5.63638
7.967	4	24	7	3.90619
7.967	1	43	7	0.591282
7.968	2	8	8	42.5913
7.968	1	38	8	1.32709
7.969	2	9	9	38.8511
7.969	4	27	9	3.34045
7.969	1	42	9	0.551866
7.97	1	46	10	709.146
7.971	1	41	11	2594.53
7.972	4	21	12	10.1303
7.972	1	33	12	24.0691
7.973	1	40	13	1001.52
7.974	1	44	14	2028.64
7.975	1	32	15	2419.36
7.976	1	34	16	733.428
7.977	1	50	17	720.277
7.978	1	35	18	868.212
7.979	1	48	19	801.08
7.98	1	37	20	14229.3
7.981	1	5	21	1769.4
7.982	1	11	22	1519.92
7.983	1	16	23	1273.62
7.984	1	17	24	34621.7
7.985	1	18	25	1585.61
7.986	1	19	26	4865.09
7.987	1	6	27	1500.28
7.988	1	10	28	6937.83
7.989	1	30	29	1495.14
7.99	1	7	30	6943.13
7.991	1	12	31	978.116
7.992	1	15	32	3013.69
7.993	1	13	33	2330.06
7.994	1	2	34	4445.86
7.995	1	22	35	557.178
7.996	1	26	36	560.114
8.001	1	47	1	18416.5
8.002	4	23	2	3.38396
8.002	1	39	2	17.1816
8.003	2	4	3	2.78114
8.003	3	20	3	0.967589
8.003	4	25	3	1.15549
8.003	1	49	3	0.147742
8.004	1	31	4	1230.64
8.005	2	1	5	2.21389
8.005	4	28	5	19.3305
8.005	1	36	5	10.402
8.006	2	3	6	7.05839
8.006	4	29	6	0.847938
8.006	1	45	6	0.761438
8.007	3	14	7	5.6242
8.007	4	24	7	3.92474
8.007	1	43	7	0.59155
8.008	2	8	8	42.2607
8.008	1	38	8	1.32603
8.009	2	9	9	38.572
8.009	4	27	9	3.29907
8.009	1	42	9	0.553738
8.01	1	46	10	707.784
8.011	1	41	11	2605.61
8.012	4	21	12	10.2332
8.012	1	33	12	24.2712
8.013	1	40	13	1004.42
8.014	1	44	14	2025.15
8.015	1	32	15	2413.45
8.016	1	34	16	732.186
8.017	1	50	17	722.055
8.018	1	35	18	866.134
8.019	1	48	19	800.002
8.02	1	37	20	14194.2
8.021	1	5	21	1764.65
8.022	1	11	22	1515.85
8.023	1	16	23	1270.08
8.024	1	17	24	35028.2
8.025	1	18	25	1581.13
8.026	1	19	26	4836.47
8.027	1	6	27	1495.44
8.028	1	10	28	6891.78
8.029	1	30	29	1491.53
8.03	1	7	30	6993.99
8.031	1	12	31	975.908
8.032	1	15	32	2999.62
8.033	1	13	33	2339.69
8.034	1	2	34	4462.53
8.035	1	22	35	555.993
8.036	1	26	36	558.996
8.041	1	47	1	18517.2
8.042	4	23	2	3.35997
8.042	1	39	2	17.1218
8.043	2	4	3	2.75574
8.043	3	20	3	0.958263
8.043	4	25	3	1.14004
8.043	1	49	3	0.147949
8.044	1	31	4	1228.85
8.045	2	1	5	2.20628
8.045	4	28	5	19.5182
8.045	1	36	5	10.478
8.046	2	3	6	7.07848
8.046	4	29	6	0.866998
8.046	1	45	6	0.760435
8.047	3	14	7	5.61085
8.047	4	24	7	3.94243
8.047	1	43	7	0.591803
8.048	2	8	8	41.9324
8.048	1	38	8	1.32496
8.049	2	9	9	38.288
8.049	4	27	9	3.25807
