% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
8234	1	44	14	0	6	1287	0	1
8235	1	38	8	0	22	5861	0	1
8236	1	34	16	0	14	3182	0	1
8237	1	36	5	0	28	9422	0	1
8238	1	35	18	0	20	4904	0	1
8239	1	39	2	0	22	5861	0	1
8240	1	37	20	0	26	7708	0	1
8241	1	34	16	0	14	3182	0	1
8305	1	26	36	0	12	2481	0	1
8306	1	22	35	0	12	2481	0	1
8307	1	7	30	0	20	4904	0	1
8308	1	2	34	0	14	3182	0	1
8309	1	17	24	0	28	9422	0	1
8310	1	47	1	0	24	6882	0	1
8311	1	46	10	0	14	3182	0	1
8312	1	13	33	0	12	2481	0	1
8313	1	30	29	0	12	2481	0	1
8314	1	18	25	0	14	3182	0	1
8315	1	15	32	0	14	3182	0	1
8316	1	41	11	0	18	4107	0	1
8317	1	40	13	0	20	4904	0	1
8318	1	32	15	0	22	5861	0	1
8319	1	45	6	0	8	1764	0	1
8320	1	43	7	0	18	4107	0	1
8321	1	16	23	0	10	1980	0	1
8322	1	50	17	0	14	3182	0	1
8323	1	48	19	0	14	3182	0	1
8324	1	42	9	0	14	3182	0	1
8325	1	31	4	0	12	2481	0	1
8326	1	6	27	0	12	2481	0	1
8327	1	19	26	0	20	4904	0	1
8328	1	10	28	0	18	4107	0	1
8329	1	11	22	0	10	1980	0	1
8330	1	33	12	0	28	9422	0	1
8331	1	12	31	0	8	1764	0	1
8332	1	5	21	0	8	1764	0	1
8333	1	38	8	0	22	5861	0	1
8334	1	49	3	0	8	1764	0	1
8335	1	44	14	0	6	1287	0	1
8336	1	36	5	0	28	9422	0	1
8337	1	35	18	0	20	4904	0	1
8338	1	39	2	0	22	5861	0	1
8339	1	37	20	0	26	7708	0	1
8340	1	34	16	0	14	3182	0	1
8341	1	33	12	0	28	9422	0	1
8342	1	38	8	0	22	5861	0	1
8343	1	36	5	0	28	9422	0	1
8405	1	26	36	0	12	2481	0	1
8406	1	22	35	0	12	2481	0	1
8407	1	7	30	0	20	4904	0	1
8408	1	2	34	0	14	3182	0	1
8409	1	17	24	0	28	9422	0	1
8410	1	47	1	0	24	6882	0	1
8411	1	46	10	0	14	3182	0	1
8412	1	13	33	0	12	2481	0	1
8413	1	30	29	0	12	2481	0	1
8414	1	18	25	0	14	3182	0	1
8415	1	15	32	0	14	3182	0	1
8416	1	41	11	0	18	4107	0	1
8417	1	40	13	0	20	4904	0	1
8418	1	32	15	0	22	5861	0	1
8419	1	43	7	0	18	4107	0	1
8420	1	45	6	0	8	1764	0	1
8421	1	16	23	0	10	1980	0	1
8422	1	50	17	0	14	3182	0	1
8423	1	48	19	0	14	3182	0	1
8424	1	42	9	0	14	3182	0	1
8425	1	31	4	0	12	2481	0	1
8426	1	6	27	0	12	2481	0	1
8427	1	19	26	0	20	4904	0	1
8428	1	10	28	0	18	4107	0	1
8429	1	11	22	0	10	1980	0	1
8430	1	12	31	0	8	1764	0	1
8431	1	5	21	0	8	1764	0	1
8432	1	49	3	0	8	1764	0	1
8433	1	44	14	0	6	1287	0	1
8434	1	35	18	0	20	4904	0	1
8435	1	39	2	0	22	5861	0	1
8436	1	37	20	0	26	7708	0	1
8437	1	34	16	0	14	3182	0	1
8438	1	33	12	0	28	9422	0	1
8439	1	38	8	0	22	5861	0	1
8440	1	36	5	0	28	9422	0	1
8505	1	26	36	0	12	2481	0	1
8506	1	22	35	0	12	2481	0	1
8507	1	7	30	0	20	4904	0	1
8508	1	2	34	0	14	3182	0	1
8509	1	17	24	0	28	9422	0	1
8510	1	47	1	0	24	6882	0	1
8511	1	46	10	0	14	3182	0	1
8512	1	13	33	0	12	2481	0	1
8513	1	30	29	0	12	2481	0	1
8514	1	18	25	0	14	3182	0	1
8515	1	41	11	0	18	4107	0	1
8516	1	40	13	0	20	4904	0	1
8517	1	32	15	0	22	5861	0	1
8518	1	43	7	0	18	4107	0	1
8519	1	16	23	0	10	1980	0	1
8520	1	50	17	0	14	3182	0	1
8521	1	45	6	0	8	1764	0	1
8522	1	48	19	0	14	3182	0	1
8523	1	42	9	0	14	3182	0	1
8524	1	31	4	0	12	2481	0	1
8525	1	6	27	0	12	2481	0	1
8526	1	19	26	0	20	4904	0	1
8527	1	10	28	0	18	4107	0	1
8528	1	11	22	0	10	1980	0	1
8529	1	12	31	0	8	1764	0	1
8530	1	5	21	0	8	1764	0	1
8531	1	35	18	0	20	4904	0	1
8532	1	39	2	0	22	5861	0	1
8533	1	49	3	0	8	1764	0	1
8534	1	44	14	0	6	1287	0	1
8535	1	37	20	0	26	7708	0	1
8536	1	15	32	0	12	2481	0	1
8537	1	34	16	0	14	3182	0	1
8538	1	33	12	0	28	9422	0	1
8539	1	38	8	0	22	5861	0	1
8540	1	36	5	0	28	9422	0	1
8605	1	26	36	0	12	2481	0	1
8606	1	22	35	0	12	2481	0	1
8607	1	7	30	0	20	4904	0	1
8608	1	2	34	0	14	3182	0	1
8609	1	17	24	0	28	9422	0	1
8610	1	47	1	0	24	6882	0	1
8611	1	46	10	0	14	3182	0	1
8612	1	13	33	0	12	2481	0	1
8613	1	30	29	0	12	2481	0	1
8614	1	18	25	0	14	3182	0	1
8615	1	41	11	0	18	4107	0	1
8616	1	40	13	0	20	4904	0	1
8617	1	32	15	0	22	5861	0	1
8618	1	43	7	0	18	4107	0	1
8619	1	16	23	0	10	1980	0	1
8620	1	50	17	0	14	3182	0	1
8621	1	48	19	0	14	3182	0	1
8622	1	42	9	0	14	3182	0	1
8623	1	45	6	0	8	1764	0	1
8624	1	31	4	0	12	2481	0	1
8625	1	6	27	0	12	2481	0	1
8626	1	19	26	0	20	4904	0	1
8627	1	10	28	0	18	4107	0	1
8628	1	11	22	0	10	1980	0	1
8629	1	35	18	0	20	4904	0	1
8630	1	39	2	0	22	5861	0	1
8631	1	12	31	0	8	1764	0	1
8632	1	5	21	0	8	1764	0	1
8633	1	49	3	0	8	1764	0	1
8634	1	37	20	0	26	7708	0	1
8635	1	44	14	0	6	1287	0	1
8636	1	15	32	0	12	2481	0	1
8637	1	34	16	0	14	3182	0	1
8638	1	33	12	0	28	9422	0	1
8639	1	38	8	0	22	5861	0	1
8640	1	36	5	0	28	9422	0	1
8641	1	35	18	0	20	4904	0	1
8642	1	37	20	0	26	7708	0	1
8705	1	26	36	0	12	2481	0	1
8706	1	22	35	0	12	2481	0	1
8707	1	7	30	0	20	4904	0	1
8708	1	2	34	0	14	3182	0	1
8709	1	17	24	0	28	9422	0	1
8710	1	47	1	0	24	6882	0	1
8711	1	46	10	0	14	3182	0	1
8712	1	13	33	0	12	2481	0	1
8713	1	30	29	0	12	2481	0	1
8714	1	18	25	0	14	3182	0	1
8715	1	41	11	0	18	4107	0	1
8716	1	40	13	0	20	4904	0	1
8717	1	32	15	0	22	5861	0	1
8718	1	43	7	0	18	4107	0	1
8719	1	16	23	0	10	1980	0	1
8720	1	50	17	0	14	3182	0	1
8721	1	48	19	0	14	3182	0	1
8722	1	42	9	0	14	3182	0	1
8723	1	31	4	0	12	2481	0	1
8724	1	45	6	0	8	1764	0	1
8725	1	6	27	0	12	2481	0	1
8726	1	19	26	0	20	4904	0	1
8727	1	10	28	0	18	4107	0	1
8728	1	11	22	0	10	1980	0	1
8729	1	12	31	0	8	1764	0	1
8730	1	5	21	0	8	1764	0	1
8731	1	49	3	0	8	1764	0	1
8732	1	15	32	0	12	2481	0	1
8733	1	44	14	0	6	1287	0	1
8734	1	34	16	0	14	3182	0	1
8735	1	33	12	0	28	9422	0	1
8736	1	38	8	0	22	5861	0	1
8737	1	36	5	0	28	9422	0	1
8738	1	39	2	0	20	4904	0	1
8739	1	35	18	0	20	4904	0	1
8740	1	37	20	0	26	7708	0	1
8741	1	34	16	0	14	3182	0	1
8742	1	33	12	0	28	9422	0	1
8805	1	26	36	0	12	2481	0	1
8806	1	22	35	0	12	2481	0	1
8807	1	7	30	0	20	4904	0	1
8808	1	2	34	0	14	3182	0	1
8809	1	17	24	0	28	9422	0	1
8810	1	47	1	0	24	6882	0	1
8811	1	46	10	0	14	3182	0	1
8812	1	13	33	0	12	2481	0	1
8813	1	30	29	0	12	2481	0	1
8814	1	18	25	0	14	3182	0	1
8815	1	41	11	0	18	4107	0	1
8816	1	40	13	0	20	4904	0	1
8817	1	32	15	0	22	5861	0	1
8818	1	43	7	0	18	4107	0	1
8819	1	16	23	0	10	1980	0	1
8820	1	50	17	0	14	3182	0	1
8821	1	48	19	0	14	3182	0	1
8822	1	42	9	0	14	3182	0	1
8823	1	31	4	0	12	2481	0	1
8824	1	6	27	0	12	2481	0	1
8825	1	19	26	0	20	4904	0	1
8826	1	45	6	0	8	1764	0	1
8827	1	10	28	0	18	4107	0	1
8828	1	11	22	0	10	1980	0	1
8829	1	12	31	0	8	1764	0	1
8830	1	5	21	0	8	1764	0	1
8831	1	15	32	0	12	2481	0	1
8832	1	49	3	0	8	1764	0	1
8833	1	44	14	0	6	1287	0	1
8834	1	38	8	0	22	5861	0	1
8835	1	36	5	0	28	9422	0	1
8836	1	39	2	0	20	4904	0	1
8837	1	35	18	0	20	4904	0	1
8838	1	37	20	0	26	7708	0	1
8839	1	34	16	0	14	3182	0	1
8840	1	33	12	0	28	9422	0	1
8841	1	38	8	0	22	5861	0	1
8842	1	36	5	0	28	9422	0	1
8843	1	39	2	0	20	4904	0	1
8905	1	25	37	0	8	1764	0	1
8906	1	2	34	0	16	3822	0	1
8907	1	26	36	0	12	2481	0	1
8908	1	22	35	0	12	2481	0	1
8909	1	7	30	0	20	4904	0	1
8910	1	17	24	0	28	9422	0	1
8911	1	47	1	0	24	6882	0	1
8912	1	46	10	0	14	3182	0	1
8913	1	13	33	0	12	2481	0	1
8914	1	30	29	0	12	2481	0	1
8915	1	18	25	0	14	3182	0	1
8916	1	41	11	0	18	4107	0	1
8917	1	40	13	0	20	4904	0	1
8918	1	32	15	0	22	5861	0	1
8919	1	43	7	0	18	4107	0	1
8920	1	16	23	0	10	1980	0	1
8921	1	50	17	0	14	3182	0	1
8922	1	48	19	0	14	3182	0	1
8923	1	42	9	0	14	3182	0	1
8924	1	31	4	0	12	2481	0	1
8925	1	6	27	0	12	2481	0	1
8926	1	19	26	0	20	4904	0	1
8927	1	10	28	0	18	4107	0	1
8928	1	45	6	0	8	1764	0	1
8929	1	11	22	0	10	1980	0	1
8930	1	15	32	0	12	2481	0	1
8931	1	12	31	0	8	1764	0	1
8932	1	5	21	0	8	1764	0	1
8933	1	49	3	0	8	1764	0	1
8934	1	44	14	0	6	1287	0	1
8935	1	35	18	0	20	4904	0	1
8936	1	37	20	0	26	7708	0	1
8937	1	34	16	0	14	3182	0	1
8938	1	33	12	0	28	9422	0	1
8939	1	25	37	0	8	1764	0	1
8940	1	38	8	0	22	5861	0	1
8941	1	36	5	0	28	9422	0	1
8942	1	39	2	0	20	4904	0	1
8943	1	35	18	0	20	4904	0	1
8944	1	37	20	0	26	7708	0	1
9005	1	7	30	0	22	5861	0	1
9006	1	2	34	0	16	3822	0	1
9007	1	26	36	0	12	2481	0	1
9008	1	22	35	0	12	2481	0	1
9009	1	17	24	0	28	9422	0	1
9010	1	47	1	0	24	6882	0	1
9011	1	46	10	0	14	3182	0	1
9012	1	13	33	0	12	2481	0	1
9013	1	18	25	0	14	3182	0	1
9014	1	41	11	0	18	4107	0	1
9015	1	40	13	0	20	4904	0	1
9016	1	32	15	0	22	5861	0	1
9017	1	43	7	0	18	4107	0	1
9018	1	16	23	0	10	1980	0	1
9019	1	50	17	0	14	3182	0	1
9020	1	48	19	0	14	3182	0	1
9021	1	42	9	0	14	3182	0	1
9022	1	31	4	0	12	2481	0	1
9023	1	6	27	0	12	2481	0	1
9024	1	19	26	0	20	4904	0	1
9025	1	11	22	0	10	1980	0	1
9026	1	45	6	0	8	1764	0	1
9027	1	15	32	0	12	2481	0	1
9028	1	10	28	0	16	3822	0	1
9029	1	12	31	0	8	1764	0	1
9030	1	5	21	0	8	1764	0	1
9031	1	49	3	0	8	1764	0	1
9032	1	44	14	0	6	1287	0	1
9033	1	30	29	0	10	1980	0	1
9034	1	34	16	0	14	3182	0	1
9035	1	33	12	0	28	9422	0	1
9036	1	25	37	0	8	1764	0	1
9037	1	38	8	0	22	5861	0	1
9038	1	36	5	0	28	9422	0	1
9039	1	39	2	0	20	4904	0	1
9040	1	35	18	0	20	4904	0	1
9041	1	37	20	0	26	7708	0	1
9042	1	25	37	0	8	1764	0	1
9105	1	7	30	0	22	5861	0	1
9106	1	2	34	0	16	3822	0	1
9107	1	26	36	0	12	2481	0	1
9108	1	22	35	0	12	2481	0	1
9109	1	17	24	0	28	9422	0	1
9110	1	47	1	0	24	6882	0	1
9111	1	46	10	0	14	3182	0	1
9112	1	13	33	0	12	2481	0	1
9113	1	18	25	0	14	3182	0	1
9114	1	41	11	0	18	4107	0	1
9115	1	40	13	0	20	4904	0	1
9116	1	32	15	0	22	5861	0	1
9117	1	43	7	0	18	4107	0	1
9118	1	16	23	0	10	1980	0	1
9119	1	50	17	0	14	3182	0	1
9120	1	48	19	0	14	3182	0	1
9121	1	42	9	0	14	3182	0	1
9122	1	31	4	0	12	2481	0	1
9123	1	6	27	0	12	2481	0	1
9124	1	19	26	0	20	4904	0	1
9125	1	11	22	0	10	1980	0	1
9126	1	10	28	0	16	3822	0	1
9127	1	15	32	0	12	2481	0	1
9128	1	45	6	0	8	1764	0	1
9129	1	12	31	0	8	1764	0	1
9130	1	5	21	0	8	1764	0	1
9131	1	49	3	0	8	1764	0	1
9132	1	30	29	0	10	1980	0	1
9133	1	44	14	0	6	1287	0	1
9134	1	34	16	0	14	3182	0	1
9135	1	33	12	0	28	9422	0	1
9136	1	38	8	0	22	5861	0	1
9137	1	36	5	0	28	9422	0	1
9138	1	39	2	0	20	4904	0	1
9139	1	35	18	0	20	4904	0	1
9140	1	37	20	0	26	7708	0	1
9141	1	25	37	0	8	1764	0	1
9142	1	34	16	0	14	3182	0	1
9143	1	38	8	0	22	5861	0	1
9144	1	25	37	0	8	1764	0	1
9205	1	7	30	0	22	5861	0	1
9206	1	2	34	0	16	3822	0	1
9207	1	26	36	0	12	2481	0	1
9208	1	17	24	0	28	9422	0	1
9209	1	22	35	0	12	2481	0	1
9210	1	47	1	0	24	6882	0	1
9211	1	46	10	0	14	3182	0	1
9212	1	13	33	0	12	2481	0	1
9213	1	18	25	0	14	3182	0	1
9214	1	41	11	0	18	4107	0	1
9215	1	40	13	0	20	4904	0	1
9216	1	32	15	0	22	5861	0	1
9217	1	43	7	0	18	4107	0	1
9218	1	16	23	0	10	1980	0	1
9219	1	50	17	0	14	3182	0	1
9220	1	48	19	0	14	3182	0	1
9221	1	42	9	0	14	3182	0	1
9222	1	31	4	0	12	2481	0	1
9223	1	6	27	0	12	2481	0	1
9224	1	19	26	0	20	4904	0	1
9225	1	10	28	0	16	3822	0	1
9226	1	11	22	0	10	1980	0	1
9227	1	15	32	0	12	2481	0	1
9228	1	45	6	0	8	1764	0	1
9229	1	12	31	0	8	1764	0	1
9230	1	5	21	0	8	1764	0	1
9231	1	30	29	0	10	1980	0	1
9232	1	49	3	0	8	1764	0	1
9233	1	33	12	0	28	9422	0	1
9234	1	44	14	0	6	1287	0	1
9235	1	36	5	0	28	9422	0	1
9236	1	39	2	0	20	4904	0	1
9237	1	35	18	0	20	4904	0	1
9238	1	37	20	0	26	7708	0	1
9239	1	34	16	0	14	3182	0	1
9240	1	38	8	0	22	5861	0	1
9241	1	25	37	0	8	1764	0	1
9242	1	33	12	0	28	9422	0	1
9243	1	36	5	0	28	9422	0	1
9244	1	25	37	0	8	1764	0	1
9305	1	7	30	0	22	5861	0	1
9306	1	2	34	0	16	3822	0	1
9307	1	26	36	0	12	2481	0	1
9308	1	17	24	0	28	9422	0	1
9309	1	22	35	0	12	2481	0	1
9310	1	47	1	0	24	6882	0	1
9311	1	46	10	0	14	3182	0	1
9312	1	13	33	0	12	2481	0	1
9313	1	18	25	0	14	3182	0	1
9314	1	41	11	0	18	4107	0	1
9315	1	40	13	0	20	4904	0	1
9316	1	32	15	0	22	5861	0	1
9317	1	43	7	0	18	4107	0	1
9318	1	16	23	0	10	1980	0	1
9319	1	50	17	0	14	3182	0	1
9320	1	48	19	0	14	3182	0	1
9321	1	42	9	0	14	3182	0	1
9322	1	31	4	0	12	2481	0	1
9323	1	6	27	0	12	2481	0	1
9324	1	19	26	0	20	4904	0	1
9325	1	10	28	0	16	3822	0	1
9326	1	11	22	0	10	1980	0	1
9327	1	15	32	0	12	2481	0	1
9328	1	45	6	0	8	1764	0	1
9329	1	12	31	0	8	1764	0	1
9330	1	30	29	0	10	1980	0	1
9331	1	5	21	0	8	1764	0	1
9332	1	49	3	0	8	1764	0	1
9333	1	44	14	0	6	1287	0	1
9334	1	39	2	0	20	4904	0	1
9335	1	35	18	0	20	4904	0	1
9336	1	37	20	0	26	7708	0	1
9337	1	34	16	0	14	3182	0	1
9338	1	38	8	0	22	5861	0	1
9339	1	33	12	0	28	9422	0	1
9340	1	36	5	0	28	9422	0	1
9341	1	22	35	0	12	2481	0	1
9342	1	25	37	0	8	1764	0	1
9343	1	39	2	0	20	4904	0	1
9344	1	35	18	0	20	4904	0	1
9345	1	37	20	0	26	7708	0	1
9346	1	25	37	0	8	1764	0	1
9405	1	20	38	0	14	3182	0	1
9406	1	7	30	0	22	5861	0	1
9407	1	2	34	0	16	3822	0	1
9408	1	17	24	0	28	9422	0	1
9409	1	26	36	0	12	2481	0	1
9410	1	47	1	0	24	6882	0	1
9411	1	46	10	0	14	3182	0	1
9412	1	13	33	0	12	2481	0	1
9413	1	18	25	0	14	3182	0	1
9414	1	41	11	0	18	4107	0	1
9415	1	40	13	0	20	4904	0	1
9416	1	32	15	0	22	5861	0	1
9417	1	43	7	0	18	4107	0	1
9418	1	16	23	0	10	1980	0	1
9419	1	50	17	0	14	3182	0	1
9420	1	48	19	0	14	3182	0	1
9421	1	42	9	0	14	3182	0	1
9422	1	31	4	0	12	2481	0	1
9423	1	10	28	0	16	3822	0	1
9424	1	6	27	0	12	2481	0	1
9425	1	19	26	0	20	4904	0	1
9426	1	11	22	0	10	1980	0	1
9427	1	15	32	0	12	2481	0	1
9428	1	45	6	0	8	1764	0	1
9429	1	30	29	0	10	1980	0	1
9430	1	12	31	0	8	1764	0	1
9431	1	5	21	0	8	1764	0	1
9432	1	49	3	0	8	1764	0	1
9433	1	44	14	0	6	1287	0	1
9434	1	34	16	0	14	3182	0	1
9435	1	38	8	0	22	5861	0	1
9436	1	33	12	0	28	9422	0	1
9437	1	36	5	0	28	9422	0	1
9438	1	22	35	0	12	2481	0	1
9439	1	39	2	0	20	4904	0	1
9440	1	35	18	0	20	4904	0	1
9441	1	37	20	0	26	7708	0	1
9442	1	25	37	0	8	1764	0	1
9443	1	34	16	0	14	3182	0	1
9444	1	33	12	0	28	9422	0	1
9445	1	25	37	0	8	1764	0	1
9505	1	20	38	0	14	3182	0	1
9506	1	7	30	0	22	5861	0	1
9507	1	2	34	0	16	3822	0	1
9508	1	17	24	0	28	9422	0	1
9509	1	26	36	0	12	2481	0	1
9510	1	47	1	0	24	6882	0	1
9511	1	46	10	0	14	3182	0	1
9512	1	13	33	0	12	2481	0	1
9513	1	18	25	0	14	3182	0	1
9514	1	41	11	0	18	4107	0	1
9515	1	40	13	0	20	4904	0	1
9516	1	32	15	0	22	5861	0	1
9517	1	43	7	0	18	4107	0	1
9518	1	16	23	0	10	1980	0	1
9519	1	50	17	0	14	3182	0	1
9520	1	48	19	0	14	3182	0	1
9521	1	42	9	0	14	3182	0	1
9522	1	10	28	0	16	3822	0	1
9523	1	6	27	0	12	2481	0	1
9524	1	19	26	0	20	4904	0	1
9525	1	11	22	0	10	1980	0	1
9526	1	15	32	0	12	2481	0	1
9527	1	30	29	0	10	1980	0	1
9528	1	45	6	0	8	1764	0	1
9529	1	12	31	0	8	1764	0	1
9530	1	5	21	0	8	1764	0	1
9531	1	49	3	0	8	1764	0	1
9532	1	44	14	0	6	1287	0	1
9533	1	38	8	0	22	5861	0	1
9534	1	31	4	0	10	1980	0	1
9535	1	36	5	0	28	9422	0	1
9536	1	22	35	0	12	2481	0	1
9537	1	39	2	0	20	4904	0	1
9538	1	35	18	0	20	4904	0	1
9539	1	37	20	0	26	7708	0	1
9540	1	34	16	0	14	3182	0	1
9541	1	33	12	0	28	9422	0	1
9542	1	25	37	0	8	1764	0	1
9543	1	38	8	0	22	5861	0	1
9544	1	36	5	0	28	9422	0	1
9545	1	25	37	0	8	1764	0	1
9605	1	20	38	0	14	3182	0	1
9606	1	47	1	0	26	7708	0	1
9607	1	7	30	0	22	5861	0	1
9608	1	2	34	0	16	3822	0	1
9609	1	17	24	0	28	9422	0	1
9610	1	26	36	0	12	2481	0	1
9611	1	46	10	0	14	3182	0	1
9612	1	18	25	0	14	3182	0	1
9613	1	41	11	0	18	4107	0	1
9614	1	40	13	0	20	4904	0	1
9615	1	32	15	0	22	5861	0	1
9616	1	16	23	0	10	1980	0	1
9617	1	50	17	0	14	3182	0	1
9618	1	48	19	0	14	3182	0	1
9619	1	10	28	0	16	3822	0	1
9620	1	42	9	0	14	3182	0	1
9621	1	43	7	0	16	3822	0	1
9622	1	6	27	0	12	2481	0	1
9623	1	19	26	0	20	4904	0	1
9624	1	11	22	0	10	1980	0	1
9625	1	15	32	0	12	2481	0	1
9626	1	30	29	0	10	1980	0	1
9627	1	45	6	0	8	1764	0	1
9628	1	12	31	0	8	1764	0	1
9629	1	5	21	0	8	1764	0	1
9630	1	49	3	0	8	1764	0	1
9631	1	13	33	0	10	1980	0	1
9632	1	44	14	0	6	1287	0	1
9633	1	31	4	0	10	1980	0	1
9634	1	22	35	0	12	2481	0	1
9635	1	39	2	0	20	4904	0	1
9636	1	35	18	0	20	4904	0	1
9637	1	37	20	0	26	7708	0	1
9638	1	34	16	0	14	3182	0	1
9639	1	33	12	0	28	9422	0	1
9640	1	38	8	0	22	5861	0	1
9641	1	36	5	0	28	9422	0	1
9642	1	25	37	0	8	1764	0	1
9643	1	35	18	0	20	4904	0	1
9644	1	25	37	0	8	1764	0	1
9705	1	20	38	0	14	3182	0	1
9706	1	47	1	0	26	7708	0	1
9707	1	7	30	0	22	5861	0	1
9708	1	2	34	0	16	3822	0	1
9709	1	17	24	0	28	9422	0	1
9710	1	26	36	0	12	2481	0	1
9711	1	46	10	0	14	3182	0	1
9712	1	18	25	0	14	3182	0	1
9713	1	41	11	0	18	4107	0	1
9714	1	40	13	0	20	4904	0	1
9715	1	32	15	0	22	5861	0	1
9716	1	16	23	0	10	1980	0	1
9717	1	50	17	0	14	3182	0	1
9718	1	10	28	0	16	3822	0	1
9719	1	48	19	0	14	3182	0	1
9720	1	43	7	0	16	3822	0	1
9721	1	42	9	0	14	3182	0	1
9722	1	6	27	0	12	2481	0	1
9723	1	19	26	0	20	4904	0	1
9724	1	11	22	0	10	1980	0	1
9725	1	15	32	0	12	2481	0	1
9726	1	30	29	0	10	1980	0	1
9727	1	45	6	0	8	1764	0	1
9728	1	12	31	0	8	1764	0	1
9729	1	5	21	0	8	1764	0	1
9730	1	13	33	0	10	1980	0	1
9731	1	49	3	0	8	1764	0	1
9732	1	44	14	0	6	1287	0	1
9733	1	31	4	0	10	1980	0	1
9734	1	22	35	0	12	2481	0	1
9735	1	39	2	0	20	4904	0	1
9736	1	37	20	0	26	7708	0	1
9737	1	34	16	0	14	3182	0	1
9738	1	33	12	0	28	9422	0	1
9739	1	38	8	0	22	5861	0	1
9740	1	36	5	0	28	9422	0	1
9741	1	35	18	0	20	4904	0	1
9742	1	25	37	0	8	1764	0	1
9743	1	39	2	0	20	4904	0	1
9744	1	37	20	0	26	7708	0	1
9745	1	25	37	0	8	1764	0	1
9805	1	20	38	0	14	3182	0	1
9806	1	7	30	0	22	5861	0	1
9807	1	47	1	0	26	7708	0	1
9808	1	2	34	0	16	3822	0	1
9809	1	17	24	0	28	9422	0	1
9810	1	26	36	0	12	2481	0	1
9811	1	46	10	0	14	3182	0	1
9812	1	18	25	0	14	3182	0	1
9813	1	41	11	0	18	4107	0	1
9814	1	40	13	0	20	4904	0	1
9815	1	32	15	0	22	5861	0	1
9816	1	10	28	0	16	3822	0	1
9817	1	16	23	0	10	1980	0	1
9818	1	50	17	0	14	3182	0	1
9819	1	48	19	0	14	3182	0	1
9820	1	43	7	0	16	3822	0	1
9821	1	42	9	0	14	3182	0	1
9822	1	6	27	0	12	2481	0	1
9823	1	19	26	0	20	4904	0	1
9824	1	11	22	0	10	1980	0	1
9825	1	15	32	0	12	2481	0	1
9826	1	30	29	0	10	1980	0	1
9827	1	45	6	0	8	1764	0	1
9828	1	12	31	0	8	1764	0	1
9829	1	13	33	0	10	1980	0	1
9830	1	5	21	0	8	1764	0	1
9831	1	49	3	0	8	1764	0	1
9832	1	31	4	0	10	1980	0	1
9833	1	44	14	0	6	1287	0	1
9834	1	22	35	0	12	2481	0	1
9835	1	34	16	0	14	3182	0	1
9836	1	33	12	0	28	9422	0	1
9837	1	38	8	0	22	5861	0	1
9838	1	36	5	0	28	9422	0	1
9839	1	35	18	0	20	4904	0	1
9840	1	39	2	0	20	4904	0	1
9841	1	37	20	0	26	7708	0	1
9842	1	25	37	0	8	1764	0	1
9843	1	25	37	0	8	1764	0	1
9905	1	20	38	0	14	3182	0	1
9906	1	7	30	0	22	5861	0	1
9907	1	2	34	0	16	3822	0	1
9908	1	47	1	0	26	7708	0	1
9909	1	17	24	0	28	9422	0	1
9910	1	26	36	0	12	2481	0	1
9911	1	46	10	0	14	3182	0	1
9912	1	18	25	0	14	3182	0	1
9913	1	41	11	0	18	4107	0	1
9914	1	40	13	0	20	4904	0	1
9915	1	32	15	0	22	5861	0	1
9916	1	16	23	0	10	1980	0	1
9917	1	50	17	0	14	3182	0	1
9918	1	43	7	0	16	3822	0	1
9919	1	48	19	0	14	3182	0	1
9920	1	42	9	0	14	3182	0	1
9921	1	6	27	0	12	2481	0	1
9922	1	19	26	0	20	4904	0	1
9923	1	11	22	0	10	1980	0	1
9924	1	15	32	0	12	2481	0	1
9925	1	30	29	0	10	1980	0	1
9926	1	45	6	0	8	1764	0	1
9927	1	13	33	0	10	1980	0	1
9928	1	12	31	0	8	1764	0	1
9929	1	5	21	0	8	1764	0	1
9930	1	31	4	0	10	1980	0	1
9931	1	49	3	0	8	1764	0	1
9932	1	22	35	0	12	2481	0	1
9933	1	10	28	0	14	3182	0	1
9934	1	44	14	0	6	1287	0	1
9935	1	34	16	0	14	3182	0	1
9936	1	33	12	0	28	9422	0	1
9937	1	38	8	0	22	5861	0	1
9938	1	36	5	0	28	9422	0	1
9939	1	35	18	0	20	4904	0	1
9940	1	39	2	0	20	4904	0	1
9941	1	37	20	0	26	7708	0	1
9942	1	25	37	0	8	1764	0	1
9943	1	34	16	0	14	3182	0	1
9944	1	33	12	0	28	9422	0	1
9945	1	25	37	0	8	1764	0	1
10005	1	41	11	0	20	4904	0	1
10006	1	20	38	0	14	3182	0	1
10007	1	7	30	0	22	5861	0	1
10008	1	2	34	0	16	3822	0	1
10009	1	47	1	0	26	7708	0	1
10010	1	17	24	0	28	9422	0	1
10011	1	26	36	0	12	2481	0	1
10012	1	46	10	0	14	3182	0	1
10013	1	18	25	0	14	3182	0	1
10014	1	40	13	0	20	4904	0	1
10015	1	32	15	0	22	5861	0	1
10016	1	43	7	0	16	3822	0	1
10017	1	16	23	0	10	1980	0	1
10018	1	50	17	0	14	3182	0	1
10019	1	48	19	0	14	3182	0	1
10020	1	42	9	0	14	3182	0	1
10021	1	6	27	0	12	2481	0	1
10022	1	19	26	0	20	4904	0	1
10023	1	11	22	0	10	1980	0	1
10024	1	15	32	0	12	2481	0	1
10025	1	30	29	0	10	1980	0	1
